"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.600135938E0,-1.647210717E0,2.250549555E0,3.983951569E0,4.863141633E0
6.605171252E0,-1.628057122E0,2.059013367E0,4.012681961E0,4.794968463E0
6.610206565E0,-1.790862918E0,1.924938202E0,4.271255970E0,5.015596139E0
6.615241878E0,-1.924938202E0,1.800439715E0,4.443638325E0,5.166516410E0
6.620277192E0,-2.011129379E0,1.656787634E0,4.702212334E0,5.375908061E0
6.625281989E0,-2.116474390E0,1.474828243E0,4.922478676E0,5.557461516E0
6.630317302E0,-2.279279947E0,1.436521053E0,5.037400246E0,5.712627333E0
6.635352615E0,-2.308010340E0,1.312022567E0,5.209783077E0,5.847234787E0
6.640387929E0,-2.327163935E0,1.244984865E0,5.334281445E0,5.951490387E0
6.645392726E0,-2.221819162E0,1.197100878E0,5.267243862E0,5.840666812E0
6.650428039E0,-2.260126352E0,1.273715258E0,5.104437828E0,5.725889208E0
6.655463352E0,-2.317587137E0,1.426944256E0,4.845864296E0,5.557857575E0
6.660498666E0,-2.595314741E0,1.580173135E0,4.788403511E0,5.671103413E0
6.665533979E0,-2.652775526E0,1.838746905E0,4.663905144E0,5.671879703E0
6.670538775E0,-2.662352324E0,2.260126352E0,4.654327869E0,5.818853748E0
6.675574088E0,-2.432508945E0,2.853888512E0,4.941632271E0,6.203346589E0
6.680609402E0,-2.355894566E0,3.313575268E0,5.152322292E0,6.563264833E0
6.685644716E0,-2.193088770E0,3.744531393E0,5.114014626E0,6.707033569E0
6.690649512E0,-2.308010340E0,4.079719543E0,5.152322292E0,6.965446740E0
6.695684825E0,-2.681505919E0,4.309563160E0,5.018246651E0,7.137619216E0
6.700720139E0,-3.131615877E0,4.328716755E0,5.286397457E0,7.516036510E0
6.705755452E0,-3.610456228E0,4.491522312E0,5.861005783E0,8.219522836E0
6.710790766E0,-3.897760391E0,4.472368717E0,6.952761650E0,9.139776396E0
6.715795562E0,-3.936067581E0,4.510675907E0,8.389283180E0,1.030625526E1
6.720830876E0,-3.964797974E0,4.453215122E0,9.816226959E0,1.148516694E1
6.725866189E0,-3.744531393E0,4.347870350E0,1.182735634E1,1.314579210E1
6.730901503E0,-3.418920040E0,4.165910721E0,1.409705925E1,1.509208090E1
6.735936816E0,-3.064578056E0,3.840299606E0,1.608903503E1,1.682250243E1
6.740941613E0,-2.681505919E0,3.505111217E0,1.796608925E1,1.850017950E1
6.745976926E0,-2.288856745E0,3.342305660E0,1.956541634E1,1.998037509E1
6.751012240E0,-1.714248419E0,3.246537447E0,2.070505714E1,2.102802997E1
6.756047553E0,-1.063025594E0,3.371036053E0,2.127008820E1,2.156178470E1
6.761052349E0,-5.075707436E-1,3.734954596E0,2.100193787E1,2.133750004E1
6.766087662E0,-3.830722719E-2,4.050989151E0,2.015917778E1,2.056220877E1
6.771122976E0,2.106897533E-1,4.414907932E0,1.855985069E1,1.907888519E1
6.776158289E0,2.777273953E-1,4.750096321E0,1.704671669E1,1.769833601E1
6.781193602E0,1.053448766E-1,5.104437828E0,1.560061836E1,1.641480053E1
6.786198399E0,-1.915361285E-1,5.228936672E0,1.444182491E1,1.536049386E1
6.791233713E0,-6.033388376E-1,5.286397457E0,1.336922264E1,1.438909760E1
6.796269026E0,-1.206677675E0,5.056553841E0,1.268926907E1,1.371285372E1
6.801304339E0,-1.905784607E0,4.845864296E0,1.215296745E1,1.322153674E1
6.806339653E0,-2.528276920E0,4.491522312E0,1.188481712E1,1.295433653E1
6.811344450E0,-2.997540474E0,4.041412354E0,1.179862595E1,1.282676253E1
6.816379763E0,-3.294421434E0,3.687070608E0,1.181777954E1,1.281044947E1
6.821415076E0,-3.371036053E0,3.524264812E0,1.199016190E1,1.294404530E1
6.826450390E0,-3.275267839E0,3.371036053E0,1.250730991E1,1.336128979E1
6.831485703E0,-3.083731890E0,3.160346270E0,1.288080502E1,1.361661958E1
6.836490499E0,-2.863465309E0,3.007117271E0,1.322556973E1,1.386210238E1
6.841525812E0,-2.700659513E0,2.863465309E0,1.342668343E1,1.399174125E1
6.846561126E0,-2.566584110E0,2.710236311E0,1.337879944E1,1.388974475E1
6.851596439E0,-2.413355350E0,2.566584110E0,1.326387787E1,1.372377842E1
6.856601236E0,-2.183511972E0,2.604891539E0,1.312022495E1,1.355335705E1
6.861636549E0,-1.953668594E0,2.461239338E0,1.293826580E1,1.331439980E1
6.866671863E0,-1.695094824E0,2.384624958E0,1.272757626E1,1.305951684E1
6.871707176E0,-1.465251446E0,2.365471363E0,1.266053867E1,1.296270250E1
6.876742489E0,-1.168370485E0,2.298433542E0,1.250730991E1,1.277030491E1
6.881747286E0,-9.289502501E-1,2.260126352E0,1.234450436E1,1.258403383E1
6.886782600E0,-8.427590132E-1,2.250549555E0,1.204762268E1,1.228496757E1
6.891817913E0,-6.320692301E-1,2.250549555E0,1.187524033E1,1.210313255E1
6.896853226E0,-3.351882398E-1,2.298433542E0,1.145386124E1,1.168700497E1
6.901888540E0,-1.819593310E-1,2.442085743E0,1.087925243E1,1.115145845E1
6.906893336E0,5.746084079E-2,2.432508945E0,1.015141487E1,1.043894752E1
6.911928649E0,1.340752989E-1,2.461239338E0,9.308655739E0,9.629472827E0
6.916963962E0,1.244984865E-1,2.662352324E0,8.312667847E0,8.729494057E0
6.921999277E0,3.351882398E-1,2.777273893E0,7.450755596E0,7.958602917E0
6.927034590E0,3.543418646E-1,2.844311714E0,6.540958881E0,7.141415152E0
6.932039386E0,5.075707436E-1,2.863465309E0,6.177040577E0,6.827363468E0
6.937074699E0,6.129156351E-1,2.853888512E0,5.592854977E0,6.308753601E0
6.942110013E0,6.991068721E-1,2.719813108E0,5.295974255E0,5.994453859E0
6.947145326E0,8.331822157E-1,2.633621931E0,4.884171486E0,5.611175294E0
6.952150123E0,1.005564690E0,2.336740971E0,4.836287498E0,5.464539823E0
6.957185436E0,1.072602391E0,2.240972757E0,4.644751072E0,5.267461182E0
6.962220750E0,1.072602391E0,2.135627985E0,4.606443882E0,5.189480515E0
6.967256063E0,1.120486379E0,1.896207690E0,4.520252705E0,5.028297708E0
6.972291377E0,1.244984865E0,1.762132406E0,4.548983097E0,5.034714009E0
6.977296173E0,1.254561663E0,1.675941229E0,4.414907932E0,4.886114614E0
6.982331487E0,1.254561663E0,1.455674648E0,4.367023945E0,4.771143656E0
6.987366800E0,1.235408068E0,1.283292055E0,4.185064793E0,4.548388606E0
6.992402114E0,1.197100878E0,1.187524080E0,3.926490784E0,4.273241606E0
6.997437427E0,1.254561663E0,9.959878922E-1,3.763684988E0,4.090384033E0
7.002442223E0,1.379060149E0,9.289502501E-1,3.457227230E0,3.836297119E0
7.007477536E0,1.522712231E0,7.757213712E-1,3.227383852E0,3.651903984E0
7.012512850E0,1.513135433E0,7.182605267E-1,2.796427488E0,3.259675401E0
7.017548163E0,1.666364431E0,7.086837292E-1,2.566584110E0,3.141075778E0
7.022552960E0,2.011129379E0,1.350329757E0,2.700659513E0,3.627891073E0
7.027588273E0,2.154781580E0,1.216254473E0,2.298433542E0,3.377151958E0
7.032623586E0,2.240972757E0,9.768342972E-1,1.905784607E0,3.099706294E0
7.037658900E0,2.298433542E0,8.331822157E-1,1.762132406E0,3.013652264E0
7.042663697E0,2.212242365E0,8.140285611E-1,1.953668594E0,3.061613914E0
7.047699010E0,2.183511972E0,8.140285611E-1,2.164358377E0,3.180379571E0
7.052734323E0,2.193088770E0,9.002198577E-1,2.413355350E0,3.382945195E0
7.057769637E0,2.221819162E0,1.034295082E0,2.480392933E0,3.486917809E0
7.062804950E0,2.346317768E0,1.187524080E0,2.240972757E0,3.455051289E0
7.067809746E0,2.394201756E0,1.340752959E0,2.106897593E0,3.459600845E0
7.072845059E0,2.566584110E0,1.522712231E0,2.078166962E0,3.636589673E0
7.077880373E0,2.758120298E0,1.867477298E0,1.723825216E0,3.750502955E0
7.082915686E0,3.102885485E0,2.097320795E0,1.656787634E0,4.095314165E0
7.087920483E0,3.476380825E0,2.566584110E0,1.742978811E0,4.659458420E0
7.092955796E0,3.725377798E0,3.074155092E0,1.944091797E0,5.206569138E0
7.097991110E0,3.849876404E0,3.524264812E0,2.614468336E0,5.837588156E0
7.103026423E0,3.801992416E0,4.118026733E0,3.390189648E0,6.550318798E0
7.108061737E0,3.610456228E0,4.299986362E0,4.663905144E0,7.299129269E0
7.113066533E0,3.409343243E0,4.443638325E0,6.014234543E0,8.218306398E0
7.118101847E0,3.112462282E0,4.261679173E0,7.613561630E0,9.263673760E0
7.123137160E0,2.920926094E0,3.859453201E0,9.356540680E0,1.053432683E1
7.128172474E0,2.336740971E0,3.284844637E0,1.126232433E1,1.196204464E1
7.133177269E0,1.752555609E0,2.700659513E0,1.329260826E1,1.367693121E1
7.138212583E0,1.283292055E0,1.972822189E0,1.522712326E1,1.540792487E1
7.143247896E0,6.512228847E-1,1.474828243E0,1.701798630E1,1.709418226E1
7.148283210E0,7.661445439E-2,9.097966552E-1,1.822466278E1,1.824751855E1
7.153318523E0,-5.171475410E-1,4.501099288E-1,1.969949150E1,1.971141816E1
7.158323320E0,-7.757213712E-1,3.543418646E-1,2.085828590E1,2.087571299E1
7.163358633E0,-9.193734527E-1,3.351882398E-1,2.146162415E1,2.148392212E1
7.168393947E0,-9.097966552E-1,4.501099288E-1,2.195004082E1,2.197349815E1
7.173429260E0,-7.469909191E-1,6.799532771E-1,2.195004082E1,2.197327067E1
7.178434057E0,-4.118026793E-1,1.130063176E0,2.173935127E1,2.177259787E1
7.183469370E0,-6.703764945E-2,1.723825216E0,2.105939865E1,2.112993940E1
7.188504684E0,7.086837292E-1,2.413355350E0,2.050394249E1,2.065764203E1
7.193539997E0,1.158793569E0,2.892195702E0,1.991018105E1,2.015249135E1
7.198575310E0,1.398213744E0,3.265691042E0,1.935472679E1,1.967803824E1
7.203580106E0,1.388636947E0,3.495534420E0,1.894292450E1,1.931272798E1
7.208615420E0,1.225831270E0,3.639186621E0,1.840662193E1,1.880292723E1
7.213650733E0,9.481038451E-1,3.677493811E0,1.787989807E1,1.827877503E1
7.218686047E0,7.182605267E-1,3.811569214E0,1.731486702E1,1.774397300E1
7.223690843E0,4.309563041E-1,3.945644379E0,1.657745171E1,1.704598891E1
7.228726157E0,2.873041928E-1,4.185064793E0,1.561019516E1,1.616401881E1
7.233761470E0,2.873042040E-2,4.395754337E0,1.469082165E1,1.533439671E1
7.238796783E0,-5.746084079E-2,4.721365929E0,1.385763931E1,1.463997149E1
7.243832097E0,-1.532289088E-1,4.999093056E0,1.308191776E1,1.400539121E1
7.248836894E0,-2.489969730E-1,5.190629482E0,1.230619717E1,1.335841018E1
7.253872207E0,-2.968810201E-1,5.401319027E0,1.171243477E1,1.290129892E1
7.258907520E0,-3.160346150E-1,5.506663799E0,1.149216843E1,1.274728046E1
7.263942834E0,-2.202665508E-1,5.535394192E0,1.097502041E1,1.229390821E1
7.268947629E0,-1.532289088E-1,5.544970989E0,1.078348446E1,1.212657080E1
7.273982944E0,-3.160346150E-1,5.324704647E0,1.061110210E1,1.187635657E1
7.279018257E0,-2.681505978E-1,5.382165432E0,1.034295177E1,1.166260095E1
7.284053571E0,-3.830722570E-1,5.238513470E0,1.030464458E1,1.156609129E1
7.289088884E0,-5.267243981E-1,5.161899090E0,1.026633644E1,1.150305632E1
7.294093680E0,-6.895300746E-1,4.960785866E0,1.024718285E1,1.140568299E1
7.299128993E0,-8.044517636E-1,4.635174274E0,1.024718285E1,1.127549287E1
7.304164307E0,-1.015141487E0,4.376600742E0,9.873687744E0,1.084780420E1
7.309199620E0,-1.206677675E0,4.204218388E0,9.701305389E0,1.064175030E1
7.314234933E0,-1.312022567E0,3.916913986E0,9.576807022E0,1.042971002E1
7.319239730E0,-1.522712231E0,3.667917013E0,9.232041359E0,1.005001768E1
7.324275044E0,-1.704671621E0,3.447650433E0,8.896853447E0,9.692584800E0
7.329310357E0,-1.666364431E0,3.275267839E0,8.456320763E0,9.220277148E0
7.334345670E0,-1.733402014E0,3.303998232E0,8.073247910E0,8.893729177E0
7.339350467E0,-1.704671621E0,3.217807055E0,7.709329605E0,8.526074744E0
7.344385781E0,-1.503558636E0,3.131615877E0,7.307103634E0,8.090826292E0
7.349421094E0,-1.417367458E0,3.083731890E0,6.991068840E0,7.771317546E0
7.354456407E0,-1.312022567E0,2.987963676E0,6.483498096E0,7.258448713E0
7.359491721E0,-1.321599364E0,2.882618904E0,6.167463779E0,6.934964030E0
7.364496517E0,-1.292868972E0,2.748543501E0,5.746084213E0,6.499498853E0
7.369531830E0,-1.331176162E0,2.624045134E0,5.161899090E0,5.941619733E0
7.374567143E0,-1.158793569E0,2.470816135E0,4.826710701E0,5.544805777E0
7.379602457E0,-1.063025594E0,2.422932148E0,4.443638325E0,5.171706214E0
7.384607254E0,-8.810662031E-1,2.346317768E0,4.204218388E0,4.894582411E0
7.389642567E0,-6.991068721E-1,2.269703150E0,3.936067581E0,4.597056755E0
7.394677880E0,-4.884171486E-1,2.308010340E0,3.552995205E0,4.264884285E0
7.399713194E0,-4.596867263E-1,2.145204782E0,3.457227230E0,4.094586129E0
7.404748507E0,-3.447650373E-1,2.001552582E0,3.074155092E0,3.684495244E0
7.409753304E0,-3.734954596E-1,1.800439715E0,2.882618904E0,3.419148106E0
7.414788617E0,-4.884171486E-1,1.618480325E0,2.566584110E0,3.073334324E0
7.419823931E0,-6.512228847E-1,1.359906554E0,2.547430515E0,2.960209336E0
7.424859244E0,-7.948749661E-1,1.072602391E0,2.537853718E0,2.867578001E0
7.429864040E0,-9.959878922E-1,9.385270476E-1,2.547430515E0,2.891751568E0
7.434899353E0,-1.283292055E0,6.799532771E-1,2.652775526E0,3.024300407E0
7.439934667E0,-1.589749932E0,4.213795066E-1,2.633621931E0,3.104968601E0
7.444969980E0,-1.742978811E0,2.202665508E-1,2.643198729E0,3.173797726E0
7.450005294E0,-2.020706177E0,1.244984865E-1,2.729389906E0,3.398282299E0
7.455010090E0,-2.269703150E0,-1.915361360E-2,2.825158119E0,3.624008505E0
7.460045404E0,-2.461239338E0,-3.830722719E-2,2.959233284E0,3.849185388E0
7.465080717E0,-2.691082716E0,-2.873042040E-2,3.093308687E0,4.100159784E0
7.470116030E0,-2.796427488E0,1.244984865E-1,3.227383852E0,4.272178964E0
7.475120827E0,-2.940079689E0,4.309563041E-1,3.256114244E0,4.408182379E0
7.480156141E0,-3.045424461E0,7.469909191E-1,3.485957623E0,4.688763817E0
7.485191454E0,-3.169923067E0,1.082179189E0,3.782838583E0,5.052661852E0
7.490226767E0,-3.227383852E0,1.474828243E0,4.223371983E0,5.516157701E0
7.495231563E0,-3.303998232E0,1.723825216E0,4.635174274E0,5.947505212E0
7.500266877E0,-3.284844637E0,2.020706177E0,4.874594688E0,6.215716461E0
7.505302190E0,-3.217807055E0,2.231395960E0,5.094861031E0,6.425808828E0
7.510337504E0,-3.189076662E0,2.557007313E0,5.085284233E0,6.524462590E0
7.515342300E0,-3.083731890E0,3.074155092E0,5.238513470E0,6.811890727E0
7.520377614E0,-2.949656487E0,3.696647406E0,5.679046631E0,7.390348169E0
7.525412927E0,-2.853888512E0,4.434061527E0,6.119579315E0,8.078046315E0
7.530448240E0,-2.863465309E0,5.008669853E0,6.799532890E0,8.917390583E0
7.535453037E0,-2.892195702E0,5.477933407E0,7.814674377E0,9.972045227E0
7.540488351E0,-2.873042107E0,5.487510204E0,8.906430244E0,1.084857774E1
7.545523664E0,-2.825158119E0,5.363011837E0,1.010353088E1,1.178239155E1
7.550558977E0,-2.700659513E0,5.075707436E0,1.177947235E1,1.310772050E1
7.555594291E0,-2.633621931E0,4.807557106E0,1.367568016E1,1.473339057E1
7.560599087E0,-2.432508945E0,4.616020679E0,1.561019516E1,1.645912937E1
7.565634400E0,-2.193088770E0,4.232948780E0,1.698925591E1,1.764546145E1
7.570669714E0,-1.781286120E0,3.964797974E0,1.880884933E1,1.930454393E1
7.575705028E0,-1.168370485E0,3.926490784E0,2.022621536E1,2.063691371E1
7.580709824E0,-5.841852427E-1,3.821146011E0,2.100193787E1,2.135471431E1
7.585745137E0,-8.619125932E-2,3.907337189E0,2.110728264E1,2.146606842E1
7.590780450E0,3.734954596E-1,4.146757126E0,2.052309608E1,2.094116918E1
7.595815764E0,6.991068721E-1,4.577713490E0,1.944091797E1,1.998483182E1
7.600820561E0,8.523358107E-1,5.209783077E0,1.831085396E1,1.905664421E1
7.605855874E0,6.033388376E-1,5.640739441E0,1.735317421E1,1.825690594E1
7.610891187E0,2.681505978E-1,5.889736176E0,1.679771996E1,1.780236761E1
7.615926501E0,-1.723825186E-1,5.717353821E0,1.654872131E1,1.750936971E1
7.620931297E0,-6.991068721E-1,5.190629482E0,1.656787491E1,1.737601404E1
7.625966611E0,-1.312022567E0,4.692635536E0,1.677856636E1,1.747176352E1
7.631001924E0,-1.790862918E0,4.232948780E0,1.694137192E1,1.755377816E1
7.636037238E0,-2.212242365E0,3.687070608E0,1.700840950E1,1.754350306E1
7.641042034E0,-2.442085743E0,3.332728863E0,1.715206146E1,1.764267771E1
7.646077347E0,-2.624045134E0,3.035847664E0,1.708502388E1,1.754992948E1
7.651112660E0,-2.710236311E0,2.557007313E0,1.676898956E1,1.717797072E1
7.656147974E0,-2.729389906E0,2.394201756E0,1.636676216E1,1.676462570E1
7.661183287E0,-2.767697096E0,2.126051188E0,1.579215431E1,1.617319940E1
7.666188084E0,-2.604891539E0,2.020706177E0,1.504516315E1,1.540213127E1
7.671223397E0,-2.422932148E0,2.001552582E0,1.442267132E1,1.476110636E1
7.676258711E0,-2.020706177E0,2.145204782E0,1.356075859E1,1.387729551E1
7.681294024E0,-1.503558636E0,2.365471363E0,1.284249783E1,1.314480482E1
7.686298821E0,-1.101332784E0,2.518700123E0,1.219127464E1,1.249735819E1
7.691334134E0,-7.948749661E-1,2.614468336E0,1.156878281E1,1.188713618E1
7.696369448E0,-4.692635238E-1,2.643198729E0,1.096544361E1,1.128927196E1
7.701404761E0,-1.915361285E-1,2.624045134E0,1.039083576E1,1.071875771E1
7.706440074E0,-5.746084079E-2,2.509123325E0,9.682151794E0,1.000215302E1
7.711444870E0,9.576806426E-2,2.422932148E0,9.241618156E0,9.554437601E0
7.716480184E0,3.160346150E-1,2.327163935E0,8.820239067E0,9.127550989E0
7.721515497E0,4.692635238E-1,2.250549555E0,8.485051155E0,8.790976889E0
7.726550810E0,5.267243981E-1,2.068590164E0,7.891288757E0,8.174897070E0
7.731555607E0,5.458779931E-1,2.011129379E0,7.402871609E0,7.690587248E0
7.736590921E0,6.607996821E-1,1.944091797E0,6.866570473E0,7.167003502E0
7.741626234E0,5.937620401E-1,1.972822189E0,6.272808552E0,6.602477405E0
7.746661547E0,5.746083856E-1,1.972822189E0,5.592854977E0,5.958374693E0
7.751696861E0,6.703764796E-1,1.963245392E0,5.027823448E0,5.439002272E0
7.756701658E0,7.374141216E-1,2.030282974E0,4.673481941E0,5.148520370E0
7.761736971E0,8.331822157E-1,2.049436569E0,4.299986362E0,4.835728029E0
7.766772284E0,9.768342972E-1,2.202665567E0,4.060565948E0,4.721666726E0
7.771807598E0,1.139639974E0,2.288856745E0,3.687070608E0,4.486884681E0
7.776842911E0,1.225831270E0,2.394201756E0,3.380612850E0,4.320116618E0
7.781847707E0,1.264138460E0,2.422932148E0,3.284844637E0,4.273037623E0
7.786883020E0,1.273715258E0,2.394201756E0,3.093308687E0,4.113770927E0
7.791918334E0,1.292868972E0,2.413355350E0,3.007117271E0,4.066761428E0
7.796953647E0,1.302445769E0,2.451662540E0,3.102885485E0,4.163521649E0
7.801958444E0,1.350329757E0,2.461239338E0,3.294421434E0,4.328314004E0
7.806993757E0,1.359906554E0,2.375048161E0,3.600879431E0,4.522889815E0
7.812029071E0,1.446097851E0,2.240972757E0,3.687070608E0,4.550565631E0
7.817064384E0,1.570596337E0,2.106897593E0,3.849876404E0,4.661259341E0
7.822069181E0,1.723825216E0,2.001552582E0,4.213795185E0,4.973314385E0
7.827104494E0,1.810016513E0,1.934514999E0,4.434061527E0,5.165211485E0
7.832139808E0,1.790862918E0,1.905784607E0,4.654327869E0,5.338723899E0
7.837175121E0,1.704671621E0,1.723825216E0,4.999093056E0,5.555934673E0
7.842210435E0,1.589749932E0,1.484405041E0,5.305551052E0,5.734076660E0
7.847215230E0,1.398213744E0,1.225831270E0,5.449203014E0,5.757731973E0
7.852250544E0,1.082179189E0,1.015141487E0,5.544970989E0,5.740063354E0
7.857285857E0,8.523358107E-1,9.481038451E-1,5.736507416E0,5.876469567E0
7.862321172E0,7.852981687E-1,9.193734527E-1,5.956773758E0,6.078247639E0
7.867325967E0,7.086837292E-1,8.810662031E-1,6.090848923E0,6.194913307E0
7.872361281E0,6.799532771E-1,9.864110947E-1,6.177040577E0,6.292151746E0
7.877396594E0,8.619126081E-1,1.005564690E0,6.358999729E0,6.495454660E0
7.882431908E0,1.005564690E0,1.235408068E0,6.339846134E0,6.536898534E0
7.887467221E0,1.120486379E0,1.254561663E0,6.110002518E0,6.337313741E0
7.892472018E0,1.264138460E0,1.369483352E0,5.631162167E0,5.931569610E0
7.897507331E0,1.484405041E0,1.675941229E0,5.343858242E0,5.793881103E0
7.902542645E0,1.599326730E0,2.001552582E0,4.797980309E0,5.439179512E0
7.907577958E0,1.742978811E0,2.269703150E0,4.271255970E0,5.141318419E0
7.912582754E0,1.934514999E0,2.624045134E0,3.696647406E0,4.928809510E0
7.917618067E0,2.164358377E0,2.844311714E0,3.122039080E0,4.745701669E0
7.922653382E0,2.422932148E0,3.112462282E0,2.413355350E0,4.624100529E0
7.927688695E0,1.896207690E0,3.361459255E0,2.221819162E0,4.453256373E0
7.932724008E0,2.624045134E0,3.658340216E0,1.695094824E0,4.810656136E0
7.937728804E0,3.169923067E0,3.888183594E0,1.723825216E0,5.304522343E0
7.942764117E0,3.811569214E0,4.137180328E0,2.557007313E0,6.179207663E0
7.947799431E0,4.070142746E0,4.434061527E0,4.252102375E0,7.369351275E0
7.952834744E0,3.533841610E0,4.501099110E0,6.780379295E0,8.872512221E0
7.957870058E0,2.825158119E0,4.319139957E0,9.490615845E0,1.080316053E1
7.962874854E0,2.135627985E0,3.821146011E0,1.180820274E1,1.259347910E1
7.967910168E0,1.733402014E0,3.399766445E0,1.417367363E1,1.467842357E1
7.972945481E0,1.139639974E0,2.566584110E0,1.562934875E1,1.587963084E1
7.977980795E0,6.607996821E-1,1.723825216E0,1.730529022E1,1.740348526E1
7.983016108E0,2.585737705E-1,9.864110947E-1,1.838746834E1,1.841572315E1
7.988020905E0,-2.394201756E-1,2.489969730E-1,1.898123169E1,1.898437457E1
7.993056218E0,-6.799532771E-1,-2.968810201E-1,1.913446045E1,1.914883943E1
7.998091532E0,-8.331822157E-1,-4.979939461E-1,1.893334770E1,1.895821315E1
8.003126845E0,-8.523358107E-1,-3.064578176E-1,1.815762520E1,1.818020202E1
8.008131641E0,-4.596867263E-1,1.244984865E-1,1.687433434E1,1.688105361E1
8.013166954E0,1.915361285E-1,9.481038451E-1,1.534204483E1,1.537250554E1
8.018202268E0,8.236053586E-1,2.049436569E0,1.398213768E1,1.415551801E1
8.023237581E0,1.647210717E0,3.112462282E0,1.289038181E1,1.336273430E1
8.028272894E0,2.250549555E0,3.936067581E0,1.215296745E1,1.297120732E1
8.033277691E0,2.863465309E0,4.644751072E0,1.175074196E1,1.295581270E1
8.038313005E0,3.112462282E0,4.855441093E0,1.207635307E1,1.338286342E1
8.043348318E0,2.930502892E0,4.520252705E0,1.304361057E1,1.411227510E1
8.048383631E0,2.643198729E0,3.897760391E0,1.422155857E1,1.498104682E1
8.053388428E0,1.991975784E0,3.169923067E0,1.501643276E1,1.547609876E1
8.058423742E0,1.455674648E0,2.547430515E0,1.591665268E1,1.618481459E1
8.063459055E0,1.015141487E0,2.059013367E0,1.655829811E1,1.671667684E1
8.068494368E0,5.841852427E-1,1.685518026E0,1.671152878E1,1.680647011E1
8.073529682E0,4.118026793E-1,1.455674648E0,1.660618210E1,1.667494690E1
8.078534478E0,2.106897533E-1,1.225831270E0,1.594538307E1,1.599382049E1
8.083569791E0,1.436520964E-1,9.959878922E-1,1.551442719E1,1.554702797E1
8.088605104E0,-9.576806799E-3,6.607996821E-1,1.479616642E1,1.481091789E1
8.093640418E0,-3.543418646E-1,4.022258818E-1,1.422155857E1,1.423165739E1
8.098645215E0,-6.320692301E-1,3.447650373E-1,1.350329781E1,1.352247855E1
8.103680528E0,-6.991068721E-1,5.841852427E-1,1.292868900E1,1.296074929E1
8.108715841E0,-8.140285611E-1,1.130063176E0,1.237323475E1,1.245137034E1
8.113751155E0,-7.469909191E-1,1.532289028E0,1.172201157E1,1.184531385E1
8.118755952E0,-6.991068721E-1,2.020706177E0,1.084094524E1,1.104980080E1
8.123791265E0,-5.554547906E-1,2.710236311E0,1.003649330E1,1.041081691E1
8.128826578E0,-3.351882398E-1,3.361459255E0,9.509769440E0,1.009195096E1
8.133831374E0,-5.746084079E-2,3.888183594E0,8.963891029E0,9.771008944E0
8.138866688E0,-2.873042040E-2,4.213795185E0,8.494627953E0,9.482383632E0
8.143902001E0,-8.619125932E-2,4.395754337E0,8.264783859E0,9.361449533E0
8.148937314E0,-2.202665508E-1,4.299986362E0,8.236053467E0,9.293598699E0
8.153972628E0,-3.543418646E-1,3.907337189E0,8.226476669E0,9.114151658E0
8.158977425E0,-7.374141216E-1,3.390189648E0,8.111555099E0,8.822385821E0
8.164012738E0,-1.034295082E0,2.853888512E0,8.293514252E0,8.831581093E0
8.169048051E0,-1.225831270E0,2.432508945E0,8.274360657E0,8.711188573E0
8.174083365E0,-1.398213744E0,2.173935175E0,8.446743965E0,8.833373050E0
8.179088161E0,-1.618480325E0,2.001552582E0,8.647856712E0,9.022810927E0
8.184123475E0,-1.733402014E0,1.934514999E0,8.906430244E0,9.277474361E0
8.189158788E0,-1.733402014E0,1.819593310E0,9.423578262E0,9.752919031E0
8.194194102E0,-1.628057122E0,1.637633920E0,9.854534149E0,1.012147510E1
8.199229415E0,-1.570596337E0,1.493981838E0,1.011310768E1,1.034280917E1
8.204234211E0,-1.254561663E0,1.235408068E0,9.902418137E0,1.005773548E1
8.209269524E0,-1.225831270E0,8.906430602E-1,9.567230225E0,9.686475186E0
8.214304839E0,-1.407790542E0,6.416460276E-1,9.021351814E0,9.153052627E0
8.219340152E0,-1.493981838E0,4.884171486E-1,8.216899872E0,8.365881696E0
8.224344948E0,-1.551442742E0,4.979939461E-1,7.498639584E0,7.673628096E0
8.229380261E0,-1.446097851E0,6.129156351E-1,6.694188118E0,6.875974049E0
8.234415575E0,-1.235408068E0,7.374141216E-1,5.851428986E0,6.025714385E0
8.239450888E0,-1.015141487E0,1.072602391E0,5.267243862E0,5.470360686E0
8.244486201E0,-7.086837292E-1,1.379060149E0,4.740519524E0,4.987641214E0
8.249490998E0,-5.171475410E-1,1.589749932E0,4.548983097E0,4.846441338E0
8.254526312E0,-2.873041928E-1,1.714248419E0,4.587290287E0,4.905550277E0
8.259561625E0,-2.394201756E-1,1.829170108E0,4.635174274E0,4.988790019E0
8.264596938E0,-1.149216816E-1,1.867477298E0,4.769249916E0,5.123126312E0
8.269601734E0,8.619125932E-2,1.829170108E0,5.027823448E0,5.350915888E0
8.274637049E0,0.000000000E0,1.953668594E0,5.382165432E0,5.725777302E0
8.279672362E0,-9.576806799E-3,1.982398987E0,5.612008572E0,5.951860017E0
8.284707675E0,-2.777273953E-1,1.848323703E0,5.803544998E0,6.097095010E0
8.289712471E0,-7.757213712E-1,1.790862918E0,6.100425720E0,6.405008010E0
8.294747785E0,-1.110909581E0,1.656787634E0,6.531382084E0,6.829203269E0
