"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.202528485E1,2.786850691E0,-9.605537415E0,8.714894056E-1,1.003954081E1
2.203032017E1,2.873042107E0,-9.682151794E0,9.481038451E-1,1.014383237E1
2.203535548E1,3.074155092E0,-9.749189377E0,1.072602391E0,1.027850178E1
2.204036028E1,3.131615877E0,-9.835380554E0,1.034295082E0,1.037359605E1
2.204539560E1,3.007117271E0,-9.921571732E0,9.481038451E-1,1.041053509E1
2.205043092E1,2.834734917E0,-9.998186111E0,9.193734527E-1,1.043286610E1
2.205546623E1,2.652775526E0,-1.007480049E1,6.607996821E-1,1.043913211E1
2.206050155E1,2.566584110E0,-1.007480049E1,3.543418646E-1,1.040262068E1
2.206550635E1,2.442085743E0,-9.979032516E0,2.202665508E-1,1.027586445E1
2.207054167E1,2.375048161E0,-9.988609314E0,-1.149216816E-1,1.026773474E1
2.207557698E1,2.049436569E0,-9.921571732E0,-2.681505978E-1,1.013457846E1
2.208061230E1,1.877054095E0,-9.950302124E0,-4.309563041E-1,1.013496758E1
2.208561710E1,1.580173135E0,-1.002691650E1,-3.926490843E-1,1.015825649E1
2.209065242E1,1.168370485E0,-1.003649330E1,-5.171475410E-1,1.011749618E1
2.209568774E1,8.714894056E-1,-1.002691650E1,-2.873041928E-1,1.006881781E1
2.210072305E1,5.458779931E-1,-1.007480049E1,-3.926490843E-1,1.009721551E1
2.210575837E1,3.447650373E-1,-9.950302124E0,-3.447650373E-1,9.962240623E0
2.211076317E1,1.340752989E-1,-9.835380554E0,-2.873041928E-1,9.840489344E0
2.211579849E1,2.873042040E-2,-9.806650162E0,-2.394201756E-1,9.809614409E0
2.212083380E1,-9.576806799E-3,-9.730035782E0,-2.681505978E-1,9.733734780E0
2.212586912E1,-1.915361360E-2,-9.643844604E0,-1.053448766E-1,9.644438976E0
2.213087392E1,7.661445439E-2,-9.500192642E0,7.661445439E-2,9.500810481E0
2.213590924E1,2.681505978E-1,-9.557653427E0,4.309563041E-1,9.571121518E0
2.214094455E1,3.543418646E-1,-9.605537415E0,6.799532771E-1,9.636090682E0
2.214597987E1,5.554547906E-1,-9.567230225E0,9.385270476E-1,9.629187775E0
2.215101519E1,6.320692301E-1,-9.615114212E0,1.168370485E0,9.706442315E0
2.215601999E1,7.469909191E-1,-9.797073364E0,1.388636947E0,9.923152448E0
2.216105530E1,9.959878922E-1,-9.768342972E0,1.599326730E0,9.948384908E0
2.216609062E1,1.302445769E0,-9.710882187E0,1.733402014E0,9.949988963E0
2.217112594E1,1.618480325E0,-9.643844604E0,1.723825216E0,9.929490958E0
2.217613074E1,1.915361404E0,-9.490615845E0,1.838746905E0,9.855018448E0
2.218116605E1,2.231395960E0,-9.414001465E0,1.829170108E0,9.846238611E0
2.218620137E1,2.671929121E0,-9.375694275E0,1.628057122E0,9.883998096E0
2.219123669E1,2.911349297E0,-9.337387085E0,1.561019540E0,9.904520902E0
2.219627200E1,3.102885485E0,-9.260771751E0,1.321599364E0,9.855780874E0
2.220127681E1,3.265691042E0,-9.289502144E0,1.110909581E0,9.909273846E0
2.220631212E1,3.380612850E0,-9.366117477E0,8.906430602E-1,9.997296880E0
2.221134744E1,3.275267839E0,-9.385271072E0,6.512228847E-1,9.961665713E0
2.221638276E1,3.208230257E0,-9.471462250E0,4.022258818E-1,1.000815289E1
2.222138756E1,3.035847664E0,-9.461885452E0,2.873042040E-2,9.937025349E0
2.222642287E1,2.892195702E0,-9.423578262E0,-2.202665508E-1,9.859875283E0
2.223145819E1,2.710236311E0,-9.404424667E0,-4.979939461E-1,9.799825619E0
2.223649351E1,2.518700123E0,-9.270348549E0,-8.044517636E-1,9.640039168E0
2.224152882E1,2.308010340E0,-9.174580574E0,-8.906430602E-1,9.502267387E0
2.224653362E1,2.011129379E0,-9.308655739E0,-9.289502501E-1,9.568629035E0
2.225156894E1,1.752555609E0,-9.423578262E0,-8.523358107E-1,9.622980555E0
2.225660426E1,1.522712231E0,-9.519346237E0,-8.331822157E-1,9.676300839E0
2.226163957E1,1.292868972E0,-9.749189377E0,-6.224924326E-1,9.854222471E0
2.226664437E1,1.168370485E0,-9.950302124E0,-5.554547906E-1,1.003404863E1
2.227167969E1,9.864110947E-1,-1.009395409E1,-3.447650373E-1,1.014789529E1
2.227671501E1,9.002198577E-1,-1.022802925E1,-4.788403213E-2,1.026768090E1
2.228175032E1,8.619126081E-1,-1.018972206E1,3.639186621E-1,1.023258354E1
2.228675513E1,9.193734527E-1,-1.021845245E1,7.565677166E-1,1.028758537E1
2.229179044E1,8.714894056E-1,-1.010353088E1,1.273715258E0,1.022072310E1
2.229682576E1,9.672574997E-1,-1.004607010E1,1.599326730E0,1.021846160E1
2.230186108E1,1.063025594E0,-1.005564690E1,2.106897593E0,1.032884676E1
2.230686588E1,1.139639974E0,-9.979032516E0,2.604891539E0,1.037619049E1
2.231190119E1,1.168370485E0,-9.921571732E0,3.016694069E0,1.043566569E1
2.231693651E1,1.235408068E0,-1.003649330E1,3.351882458E0,1.065328808E1
2.232194131E1,1.359906554E0,-9.911994934E0,3.543418407E0,1.061380250E1
2.232697663E1,1.541865945E0,-9.988609314E0,3.466804028E0,1.068496124E1
2.233201194E1,1.762132406E0,-9.979032516E0,3.361459255E0,1.067640431E1
2.233704726E1,2.193088770E0,-9.921571732E0,2.920926094E0,1.057256039E1
2.234205206E1,2.614468336E0,-9.998186111E0,2.308010340E0,1.058896038E1
2.234708738E1,2.940079689E0,-1.004607010E1,1.762132406E0,1.061473992E1
2.235212269E1,3.179499865E0,-1.008437729E1,1.206677675E0,1.064236608E1
2.235712749E1,3.371036053E0,-1.026633644E1,7.374141216E-1,1.083075840E1
2.236216281E1,3.620033026E0,-1.031422138E1,1.819593310E-1,1.093256196E1
2.236719813E1,3.696647406E0,-1.030464458E1,-3.351882398E-1,1.095277377E1
2.237223344E1,3.782838583E0,-1.041956615E1,-9.097966552E-1,1.112227299E1
2.237723824E1,3.849876404E0,-1.050575733E1,-1.436521053E0,1.128078358E1
2.238227356E1,3.897760391E0,-1.063983250E1,-1.829170108E0,1.147799786E1
2.238730888E1,3.840299606E0,-1.092713642E1,-2.135627985E0,1.177756844E1
2.239234419E1,3.821146011E0,-1.115697956E1,-2.231395960E0,1.200243632E1
2.239737951E1,3.715801001E0,-1.154005241E1,-2.260126352E0,1.233240276E1
2.240238431E1,3.639186621E0,-1.199973869E1,-2.212242365E0,1.273308385E1
2.240741963E1,3.572149038E0,-1.221042824E1,-2.193088770E0,1.290985844E1
2.241245494E1,3.514688015E0,-1.259350109E1,-2.078166962E0,1.323888513E1
2.241749026E1,3.476380825E0,-1.281376743E1,-1.991975784E0,1.342556617E1
2.242249506E1,3.409343243E0,-1.285207462E1,-1.829170108E0,1.342182204E1
2.242753038E1,3.265691042E0,-1.300530338E1,-1.656787634E0,1.351101770E1
2.243256570E1,3.131615877E0,-1.285207462E1,-1.742978811E0,1.334244413E1
2.243760101E1,2.959233284E0,-1.281376743E1,-1.714248419E0,1.326229034E1
2.244260581E1,2.844311714E0,-1.264138508E1,-1.810016513E0,1.308322917E1
2.244764113E1,2.863465309E0,-1.256477070E1,-1.982398987E0,1.303851226E1
2.245267645E1,2.748543501E0,-1.244027233E1,-2.183511972E0,1.292604315E1
2.245771176E1,2.710236311E0,-1.240196514E1,-2.509123325E0,1.294024034E1
2.246274708E1,2.662352324E0,-1.234450436E1,-2.719813108E0,1.291790583E1
2.246775188E1,2.767697096E0,-1.220085144E1,-2.853888512E0,1.283220958E1
2.247278720E1,2.806004286E0,-1.206677628E1,-2.873042107E0,1.271751236E1
2.247782251E1,2.873042107E0,-1.193270111E1,-2.671929121E0,1.256116762E1
2.248285783E1,2.882618904E0,-1.192312431E1,-2.240972757E0,1.246965693E1
2.248786263E1,2.806004286E0,-1.169328117E1,-1.790862918E0,1.215786472E1
2.249289795E1,2.604891539E0,-1.151132202E1,-1.417367458E0,1.188717482E1
2.249793326E1,2.212242365E0,-1.121444035E1,-9.097966552E-1,1.146670914E1
2.250293806E1,1.867477298E0,-1.082179165E1,-6.033388376E-1,1.099830276E1
2.250797338E1,1.589749932E0,-1.049618053E1,-3.830722719E-2,1.061595865E1
2.251300870E1,1.264138460E0,-1.004607010E1,3.447650373E-1,1.013116150E1
2.251804401E1,1.015141487E0,-9.662998199E0,7.374141216E-1,9.744117509E0
2.252307933E1,9.672574997E-1,-9.500192642E0,1.139639974E0,9.617069542E0
2.252808413E1,8.619126081E-1,-9.327810287E0,1.302445769E0,9.457658436E0
2.253311945E1,6.607996821E-1,-9.212887764E0,1.608903527E0,9.375634791E0
2.253815476E1,5.075707436E-1,-9.088389397E0,1.838746905E0,9.286411582E0
2.254319008E1,3.639186621E-1,-8.925583839E0,2.145204782E0,9.186968337E0
2.254819488E1,2.298433632E-1,-8.858546257E0,2.518700123E0,9.212519746E0
2.255323020E1,9.576806799E-3,-8.810662270E0,2.825158119E0,9.252533693E0
2.255826552E1,-1.244984865E-1,-8.810662270E0,3.620033026E0,9.526169671E0
2.256330083E1,-1.819593310E-1,-8.810662270E0,4.118026733E0,9.727231004E0
2.256830563E1,-1.819593310E-1,-8.705317497E0,3.897760391E0,9.539821696E0
2.257334095E1,-6.703764945E-2,-8.676587105E0,3.361459255E0,9.305217147E0
2.257837627E1,2.681505978E-1,-8.695740700E0,2.786850691E0,9.135335124E0
2.258341158E1,6.033388376E-1,-8.743624687E0,2.154781580E0,9.025412682E0
2.258844690E1,1.034295082E0,-8.858546257E0,1.838746905E0,9.106294432E0
2.259345170E1,1.350329757E0,-9.097966194E0,1.589749932E0,9.334006866E0
2.259848702E1,1.580173135E0,-9.222464561E0,1.331176162E0,9.451075584E0
2.260352233E1,1.733402014E0,-9.576807022E0,1.312022567E0,9.820454088E0
2.260855765E1,1.848323703E0,-9.730035782E0,1.197100878E0,9.976118851E0
2.261356245E1,1.857900500E0,-1.005564690E1,1.130063176E0,1.028809368E1
2.261859777E1,1.790862918E0,-1.024718285E1,1.101332784E0,1.046063479E1
2.262363308E1,1.963245392E0,-1.043871975E1,9.193734527E-1,1.066144690E1
2.262866840E1,2.078166962E0,-1.056321812E1,6.320692301E-1,1.078424158E1
2.263367320E1,2.116474390E0,-1.064940929E1,3.830722570E-1,1.086444322E1
2.263870852E1,2.145204782E0,-1.099417400E1,5.746084079E-2,1.120165467E1
2.264374384E1,2.250549555E0,-1.105163479E1,-7.661445439E-2,1.127871777E1
2.264877915E1,2.298433542E0,-1.116655636E1,-1.915361285E-1,1.140225696E1
2.265378395E1,2.221819162E0,-1.128147888E1,-2.681505978E-1,1.150131083E1
2.265881927E1,2.173935175E0,-1.126232433E1,-3.160346150E-1,1.147457282E1
2.266385459E1,2.135627985E0,-1.110909557E1,-3.160346150E-1,1.131692490E1
2.266888990E1,2.154781580E0,-1.099417400E1,-5.171475410E-1,1.121527473E1
2.267389470E1,1.867477298E0,-1.067813969E1,-5.171475410E-1,1.085253796E1
2.267893002E1,1.704671621E0,-1.047702694E1,-4.788403511E-1,1.062559584E1
2.268396534E1,1.474828243E0,-1.022802925E1,-3.351882398E-1,1.033924813E1
2.268900065E1,1.283292055E0,-1.000776291E1,-2.106897533E-1,1.009190503E1
2.269403597E1,1.130063176E0,-9.816226959E0,1.819593310E-1,9.882735638E0
2.269904077E1,8.523358107E-1,-9.701305389E0,4.788403511E-1,9.750440537E0
2.270407609E1,8.044517636E-1,-9.576807022E0,7.374141216E-1,9.638783895E0
2.270911140E1,5.841852427E-1,-9.519346237E0,1.063025594E0,9.596314323E0
2.271414672E1,4.501099288E-1,-9.662998199E0,1.158793569E0,9.742634946E0
2.271915152E1,5.746083856E-1,-9.672574997E0,9.385270476E-1,9.734973800E0
2.272418684E1,7.661445141E-1,-9.777919769E0,7.182605267E-1,9.834154291E0
2.272922215E1,1.034295082E0,-9.921571732E0,4.501099288E-1,9.985487013E0
2.273425747E1,1.158793569E0,-1.002691650E1,3.830722719E-2,1.009372699E1
2.273926227E1,1.158793569E0,-1.013226128E1,-1.819593310E-1,1.019993286E1
2.274429759E1,9.864110947E-1,-1.026633644E1,-5.458779931E-1,1.032805178E1
2.274933291E1,7.852981687E-1,-1.044829655E1,-8.427590132E-1,1.051160486E1
2.275436822E1,9.097966552E-1,-1.046745014E1,-1.053448796E0,1.055959264E1
2.275940354E1,9.193734527E-1,-1.058237171E1,-1.139639974E0,1.068319324E1
2.276440834E1,7.948749661E-1,-1.053448772E1,-1.130063176E0,1.062470238E1
2.276944366E1,7.565677166E-1,-1.053448772E1,-9.959878922E-1,1.060847860E1
2.277447897E1,7.757213712E-1,-1.046745014E1,-8.810662031E-1,1.053306858E1
2.277951429E1,9.576807022E-1,-1.038125896E1,-9.385270476E-1,1.046749841E1
2.278451909E1,8.714894056E-1,-1.027591324E1,-9.768342972E-1,1.035896191E1
2.278955441E1,1.130063176E0,-1.007480049E1,-1.206677675E0,1.020954057E1
2.279458972E1,1.292868972E0,-9.950302124E0,-1.283292055E0,1.011567403E1
2.279962504E1,1.513135433E0,-9.720458984E0,-1.580173135E0,9.963626290E0
2.280466036E1,1.695094824E0,-9.672574997E0,-1.637633920E0,9.955596335E0
2.280966516E1,1.953668594E0,-9.490615845E0,-1.848323703E0,9.864325147E0
2.281470047E1,2.346317768E0,-9.212887764E0,-1.896207690E0,9.694230842E0
2.281973579E1,2.624045134E0,-9.030928612E0,-1.800439715E0,9.575221544E0
2.282477111E1,2.940079689E0,-8.906430244E0,-1.810016513E0,9.552210637E0
2.282977591E1,3.131615877E0,-8.829815865E0,-1.742978811E0,9.529461755E0
2.283481122E1,3.361459255E0,-8.686163902E0,-1.742978811E0,9.475591105E0
2.283984654E1,3.390189648E0,-8.504204750E0,-1.733402014E0,9.317701799E0
2.284488186E1,3.438073635E0,-8.590395927E0,-1.561019540E0,9.383604559E0
2.284988666E1,3.572149038E0,-8.485051155E0,-1.513135433E0,9.329840336E0
2.285492197E1,3.495534420E0,-8.437167168E0,-1.541865945E0,9.261851936E0
2.285995729E1,3.390189648E0,-8.398859978E0,-1.474828243E0,9.176565432E0
2.286499261E1,3.150769472E0,-8.379706383E0,-1.379060149E0,9.058070116E0
2.286999741E1,3.016694069E0,-8.465897560E0,-1.369483352E0,9.091058753E0
2.287503272E1,2.671929121E0,-8.494627953E0,-1.292868972E0,8.998300921E0
2.288006804E1,2.595314741E0,-8.418013573E0,-1.331176162E0,8.909020209E0
2.288510336E1,2.231395960E0,-8.542511940E0,-1.216254473E0,8.912514410E0
2.289010816E1,1.953668594E0,-8.542511940E0,-1.130063176E0,8.835630934E0
2.289514348E1,1.704671621E0,-8.542511940E0,-1.158793569E0,8.787674215E0
2.290017879E1,1.522712231E0,-8.571242332E0,-1.063025594E0,8.770112375E0
2.290518359E1,1.340752959E0,-8.552088737E0,-1.082179189E0,8.723929852E0
2.291021891E1,1.225831270E0,-8.532935143E0,-1.254561663E0,8.711347164E0
2.291525423E1,1.321599364E0,-8.427590370E0,-1.455674648E0,8.653894673E0
2.292028954E1,1.522712231E0,-8.159439087E0,-1.714248419E0,8.475479125E0
2.292529434E1,1.800439715E0,-7.996633530E0,-1.714248419E0,8.374149427E0
2.293032966E1,1.982398987E0,-7.967903137E0,-1.695094824E0,8.383956859E0
2.293536498E1,2.173935175E0,-8.006210327E0,-1.551442742E0,8.439927282E0
2.294040029E1,2.231395960E0,-8.159439087E0,-1.426944256E0,8.578563053E0
2.294540509E1,2.336740971E0,-8.341399193E0,-1.273715258E0,8.755663848E0
2.295044041E1,2.461239338E0,-8.475474358E0,-1.704671621E0,8.988730166E0
2.295547573E1,2.691082716E0,-8.609549522E0,-2.059013367E0,9.252340526E0
2.296051104E1,2.853888512E0,-8.628703117E0,-2.375048161E0,9.393617561E0
2.296551584E1,3.112462282E0,-8.638279915E0,-2.470816135E0,9.508534783E0
2.297055116E1,3.208230257E0,-8.580819130E0,-2.451662540E0,9.483345799E0
2.297558648E1,3.294421434E0,-8.523358345E0,-2.240972757E0,9.408656066E0
2.298062180E1,3.275267839E0,-8.370129585E0,-1.963245392E0,9.200042454E0
2.298562660E1,3.093308687E0,-8.226476669E0,-1.714248419E0,8.954447200E0
2.299066191E1,2.729389906E0,-8.073247910E0,-1.570596337E0,8.665660617E0
2.299569723E1,2.537853718E0,-7.929595947E0,-1.685518026E0,8.494713909E0
2.300073254E1,2.221819162E0,-7.738059998E0,-1.800439715E0,8.249583995E0
2.300573734E1,2.030282974E0,-7.603984833E0,-2.059013367E0,8.135242488E0
2.301077266E1,2.011129379E0,-7.556100368E0,-2.250549555E0,8.136600485E0
2.301580798E1,2.145204782E0,-7.412448406E0,-2.403778553E0,8.082354005E0
2.302084330E1,2.193088770E0,-7.489062786E0,-2.470816135E0,8.185391386E0
2.302584810E1,2.346317768E0,-7.536946774E0,-2.432508945E0,8.260016556E0
2.303088341E1,2.470816135E0,-7.690176010E0,-2.317587137E0,8.403270172E0
2.303591873E1,2.604891539E0,-7.718906403E0,-2.183511972E0,8.434138991E0
2.304095405E1,2.662352324E0,-7.805097580E0,-1.991975784E0,8.483845570E0
2.304595885E1,2.873042107E0,-7.881711960E0,-1.848323703E0,8.590230199E0
2.305099416E1,2.949656487E0,-7.881711960E0,-1.829170108E0,8.612068282E0
2.305602948E1,3.160346270E0,-7.881711960E0,-1.819593310E0,8.684474180E0
2.306106480E1,3.189076662E0,-7.862558365E0,-1.810016513E0,8.675609130E0
2.306610011E1,3.169923067E0,-8.006210327E0,-1.829170108E0,8.803049434E0
2.307110491E1,3.313575268E0,-7.977479935E0,-1.848323703E0,8.833813880E0
2.307614023E1,3.313575268E0,-8.054094315E0,-1.771709204E0,8.887472632E0
2.308117555E1,3.514688015E0,-8.034940720E0,-1.848323703E0,8.962678435E0
2.308618035E1,3.418920040E0,-8.111555099E0,-1.810016513E0,8.986795878E0
2.309121566E1,3.677493811E0,-8.121131897E0,-1.857900500E0,9.106510763E0
2.309625098E1,3.801992416E0,-8.207323074E0,-2.087743998E0,9.282993772E0
2.310128630E1,3.916913986E0,-8.255207062E0,-2.183511972E0,9.394593304E0
2.310629110E1,4.367023945E0,-8.159439087E0,-2.461239338E0,9.576275029E0
2.311132642E1,4.118026733E0,-8.408436775E0,-2.595314741E0,9.715740414E0
2.311636173E1,4.501099110E0,-8.446743965E0,-2.767697096E0,9.963308889E0
2.312139705E1,4.836287498E0,-8.427590370E0,-2.940079689E0,1.015174984E1
2.312640185E1,5.219359875E0,-8.590395927E0,-3.102885485E0,1.051972043E1
2.313143717E1,5.104437828E0,-8.820239067E0,-3.236960649E0,1.069251219E1
2.313647248E1,5.602431774E0,-8.801085472E0,-3.332728863E0,1.095232528E1
2.314150780E1,5.918466568E0,-9.050082207E0,-3.505111217E0,1.136741128E1
2.314651260E1,6.157886982E0,-9.097966194E0,-3.648763418E0,1.157609759E1
2.315154792E1,6.397306919E0,-9.241618156E0,-3.581725836E0,1.179668606E1
2.315658323E1,6.684611320E0,-9.337387085E0,-3.687070608E0,1.206090029E1
2.316158803E1,6.713341713E0,-9.481039047E0,-3.916913986E0,1.225974199E1
2.316662335E1,6.742072105E0,-9.595960617E0,-4.041412354E0,1.240447541E1
2.317165867E1,6.770802498E0,-9.586383820E0,-4.175487995E0,1.245701494E1
2.317669398E1,6.732495308E0,-9.519346237E0,-4.347870350E0,1.244381061E1
2.318169878E1,6.387730122E0,-9.442731857E0,-4.367023945E0,1.220816035E1
2.318673410E1,6.138733387E0,-9.356540680E0,-4.376600742E0,1.201597000E1
2.319176942E1,5.947196960E0,-9.289502144E0,-4.299986362E0,1.183866059E1
2.319680474E1,5.813121796E0,-9.126696587E0,-4.175487995E0,1.159843419E1
2.320180954E1,5.688623428E0,-9.002198219E0,-4.012681961E0,1.137987811E1
2.320684485E1,5.468356609E0,-8.858546257E0,-3.964797974E0,1.113985587E1
2.321188017E1,5.324704647E0,-8.820239067E0,-3.849876404E0,1.099866561E1
2.321691548E1,5.171475887E0,-8.848969460E0,-3.782838583E0,1.092512202E1
2.322192029E1,5.066130638E0,-8.944737434E0,-3.572149038E0,1.088275040E1
2.322695560E1,4.970362663E0,-9.107542992E0,-3.562572241E0,1.097013060E1
2.323199092E1,4.979939461E0,-9.346963882E0,-3.447650433E0,1.113785546E1
2.323702624E1,5.133168221E0,-9.519346237E0,-3.217807055E0,1.128368960E1
2.324203104E1,5.133168221E0,-9.959878922E0,-2.901772499E0,1.157449298E1
2.324706635E1,5.114014626E0,-1.042914295E1,-2.633621931E0,1.191033722E1
2.325210167E1,5.161899090E0,-1.093671322E1,-2.509123325E0,1.235121849E1
2.325713699E1,5.114014626E0,-1.142513084E1,-2.518700123E0,1.276834409E1
2.326214179E1,5.209783077E0,-1.187524033E1,-2.901772499E0,1.328847080E1
2.326717710E1,5.458779812E0,-1.238281155E1,-3.179499865E0,1.390113370E1
2.327221242E1,5.621585369E0,-1.298614979E1,-3.878606796E0,1.467262414E1
2.327721722E1,5.784391403E0,-1.346499062E1,-4.127603531E0,1.522505393E1
2.328225254E1,6.090848923E0,-1.388636971E1,-4.242525578E0,1.574575268E1
2.328728785E1,6.263231754E0,-1.424071217E1,-3.974374771E0,1.605682440E1
2.329232317E1,6.311115742E0,-1.453759289E1,-3.313575268E0,1.619109539E1
2.329732797E1,6.215347767E0,-1.452801609E1,-2.595314741E0,1.601341494E1
2.330236329E1,5.736507416E0,-1.456632328E1,-1.618480325E0,1.573863939E1
2.330739860E1,5.497087002E0,-1.422155857E1,-1.034295082E0,1.528203062E1
2.331243392E1,5.257667065E0,-1.383848572E1,-7.852981687E-1,1.482442050E1
2.331743872E1,5.142745018E0,-1.319683933E1,-1.120486379E0,1.420774030E1
2.332247404E1,4.903325081E0,-1.234450436E1,-9.481038451E-1,1.331646671E1
2.332750936E1,4.424484730E0,-1.128147888E1,-8.619125932E-2,1.211838520E1
2.333254467E1,3.485957623E0,-1.005564690E1,4.309563041E-1,1.065146273E1
2.333754947E1,2.231395960E0,-8.868123055E0,1.024718285E0,9.201781458E0
2.334258479E1,2.202665508E-1,-7.671022415E0,1.187524080E0,7.765520954E0
2.334762010E1,-1.771709204E0,-6.684611320E0,1.235408068E0,7.024899651E0
2.335265542E1,-3.122039080E0,-5.966350555E0,1.082179189E0,6.820233043E0
2.335769074E1,-4.012681961E0,-5.248090267E0,5.554547906E-1,6.629675557E0
2.336269554E1,-4.778826714E0,-4.865017891E0,-4.213795066E-1,6.832506460E0
2.336773086E1,-5.382165432E0,-4.616020679E0,-1.867477298E0,7.332313626E0
2.337276617E1,-5.477933407E0,-4.510675907E0,-3.122039080E0,7.752488605E0
2.337777097E1,-5.085284233E0,-4.788403511E0,-3.610456228E0,7.862844148E0
2.338280629E1,-4.884171486E0,-5.295974255E0,-3.706224203E0,8.101763527E0
2.338784161E1,-4.673481941E0,-6.196194172E0,-3.169923067E0,8.383475885E0
2.339287692E1,-4.558559895E0,-7.125144482E0,-1.877054095E0,8.664380201E0
2.339788172E1,-4.137180328E0,-7.939172745E0,-5.650315881E-1,8.970283476E0
2.340291704E1,-3.696647406E0,-8.753201485E0,7.565677166E-1,9.531848351E0
2.340795236E1,-3.198653460E0,-9.605537415E0,1.513135433E0,1.023656738E1
2.341298767E1,-2.403778553E0,-1.026633644E1,1.877054095E0,1.070976878E1
2.341799247E1,-1.369483352E0,-1.085052204E1,1.953668594E0,1.110973151E1
2.342302779E1,-5.363011956E-1,-1.141555405E1,2.049436569E0,1.161045578E1
2.342806311E1,3.926490843E-1,-1.183693314E1,2.068590164E0,1.202273782E1
2.343309842E1,1.053448796E0,-1.230619717E1,2.336740971E0,1.257030634E1
2.343810322E1,1.532289028E0,-1.249773312E1,2.566584110E0,1.285023722E1
2.344313854E1,1.915361404E0,-1.271799946E1,2.853888512E0,1.317424758E1
2.344817386E1,2.298433542E0,-1.262223148E1,3.122039080E0,1.320419071E1
2.345320918E1,2.719813108E0,-1.248815632E1,3.562572241E0,1.326813297E1
2.345821398E1,3.064578056E0,-1.209550667E1,4.022258759E0,1.310997657E1
2.346324929E1,3.466804028E0,-1.171243477E1,4.711789131E0,1.309201341E1
2.346828461E1,3.993528366E0,-1.132936287E1,4.788403511E0,1.293180343E1
2.347328941E1,4.481945515E0,-1.077390766E1,4.204218388E0,1.240324047E1
2.347832473E1,4.903325081E0,-1.031422138E1,3.083731890E0,1.182941934E1
2.348336004E1,5.458779812E0,-9.605537415E0,1.570596337E0,1.115936373E1
2.348839536E1,5.640739441E0,-9.155426979E0,1.915361360E-2,1.075361109E1
2.349343068E1,5.793968201E0,-8.599972725E0,-1.053448796E0,1.042302033E1
2.349843548E1,5.717353821E0,-8.130708694E0,-2.202665567E0,1.018078063E1
2.350347079E1,5.516240597E0,-7.920019150E0,-2.777273893E0,1.004334924E1
2.350850611E1,5.142745018E0,-7.900865555E0,-2.968810081E0,9.883589233E0
2.351351091E1,4.836287498E0,-7.852981567E0,-3.026270866E0,9.706560236E0
2.351854623E1,4.520252705E0,-8.006210327E0,-2.681505919E0,9.577189687E0
2.352358154E1,4.156333923E0,-8.331821442E0,-2.193088770E0,9.565772241E0
2.352861686E1,3.849876404E0,-8.513781548E0,-1.561019540E0,9.473267998E0
2.353362166E1,3.552995205E0,-8.896853447E0,-9.864110947E-1,9.630720795E0
2.353865698E1,3.045424461E0,-9.193734169E0,-4.405331016E-1,9.695020760E0
2.354369229E1,2.671929121E0,-9.519346237E0,-6.703764945E-2,9.887449219E0
2.354872761E1,2.269703150E0,-9.749189377E0,2.873041928E-1,1.001402964E1
2.355373241E1,1.800439715E0,-9.902418137E0,4.309563041E-1,1.007398588E1
2.355876773E1,1.446097851E0,-1.002691650E1,3.639186621E-1,1.013719342E1
2.356380304E1,1.063025594E0,-1.013226128E1,2.394201756E-1,1.019068516E1
2.356883836E1,5.746083856E-1,-1.017056847E1,2.585737705E-1,1.019006860E1
2.357384316E1,1.053448766E-1,-1.017056847E1,3.830722570E-1,1.017832525E1
2.357887848E1,-1.436520964E-1,-1.008437729E1,4.596867263E-1,1.009587109E1
2.358391380E1,-3.639186621E-1,-9.988609314E0,6.416460276E-1,1.001581062E1
2.358891860E1,-6.129156351E-1,-9.921571732E0,6.129156351E-1,9.959363272E0
2.359395391E1,-7.374141216E-1,-9.835380554E0,6.320692301E-1,9.883218188E0
2.359898923E1,-7.182605267E-1,-9.758766174E0,6.320692301E-1,9.805555922E0
2.360402455E1,-6.703764796E-1,-9.653421402E0,5.746083856E-1,9.693715706E0
2.360902935E1,-6.991068721E-1,-9.643844604E0,5.650315881E-1,9.685646590E0
2.361406466E1,-6.607996821E-1,-9.615114212E0,4.501099288E-1,9.648299150E0
2.361909998E1,-5.746083856E-1,-9.624691010E0,4.788403511E-1,9.653711199E0
2.362413530E1,-4.022258818E-1,-9.586383820E0,5.171475410E-1,9.608745078E0
2.362914010E1,-1.915361285E-1,-9.576807022E0,5.746083856E-1,9.595941518E0
2.363417541E1,9.576806426E-2,-9.662998199E0,6.895300746E-1,9.688041982E0
2.363921073E1,3.639186621E-1,-9.576807022E0,7.948749661E-1,9.616626006E0
2.364424605E1,6.512228847E-1,-9.519346237E0,9.959878922E-1,9.593437127E0
2.364925085E1,9.097966552E-1,-9.500192642E0,9.193734527E-1,9.587838012E0
2.365428616E1,1.091755986E0,-9.461885452E0,9.385270476E-1,9.570791005E0
2.365932148E1,1.254561663E0,-9.471462250E0,9.385270476E-1,9.600174745E0
2.366435680E1,1.446097851E0,-9.404424667E0,9.481038451E-1,9.562076303E0
2.366936160E1,1.599326730E0,-9.442731857E0,8.810662031E-1,9.617656085E0
2.367439692E1,1.829170108E0,-9.452308655E0,9.097966552E-1,9.670560074E0
