"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.803362461E0,-7.192182064E0,-4.195598984E1,1.719994545E1,4.591155290E1
9.808397776E0,-5.717353821E0,-3.618117523E1,1.274672985E1,3.878459356E1
9.813433091E0,-4.884171486E0,-3.077985764E1,8.532935143E0,3.231200627E1
9.818437890E0,-4.826710701E0,-2.633621788E1,3.945644379E0,2.706402812E1
9.823473206E0,-5.497087002E0,-2.281195450E1,-1.666364431E0,2.352403035E1
9.828508521E0,-5.420472622E0,-2.019748497E1,-4.951209068E0,2.149033257E1
9.833543836E0,-3.323152065E0,-1.840662193E1,-4.501099110E0,1.923816425E1
9.838548634E0,-6.991068721E-1,-1.633803177E1,-2.777273893E0,1.658714209E1
9.843583950E0,9.864110947E-1,-1.484405041E1,-1.771709204E0,1.498191553E1
9.848619265E0,2.039859772E0,-1.391510010E1,-7.182605267E-1,1.408214958E1
9.853624064E0,2.509123325E0,-1.324472427E1,3.926490843E-1,1.348601477E1
9.858659379E0,2.528276920E0,-1.273715305E1,1.359906554E0,1.305666871E1
9.863694695E0,3.045424461E0,-1.229662037E1,2.059013367E0,1.283436865E1
9.868730010E0,3.696647406E0,-1.212423706E1,2.557007313E0,1.293060759E1
9.873734809E0,4.750096321E0,-1.197100830E1,2.825158119E0,1.318521798E1
9.878770124E0,5.966350555E0,-1.205719948E1,2.786850691E0,1.373826536E1
9.883805440E0,7.623138428E0,-1.262223148E1,1.752555609E0,1.484939118E1
9.888840755E0,9.481039047E0,-1.337879944E1,1.513135433E0,1.646729956E1
9.893845553E0,1.264138508E1,-1.393425369E1,2.260126352E0,1.894930642E1
9.898880868E0,1.480574322E1,-1.507389355E1,3.514688015E0,2.141927475E1
9.903916184E0,1.631887817E1,-1.631887817E1,4.118026733E0,2.344290327E1
9.908951499E0,1.743936539E1,-1.717121506E1,3.466804028E0,2.471843081E1
9.913956298E0,1.802355003E1,-1.809058762E1,3.179499865E0,2.573377033E1
9.918991613E0,1.833000755E1,-1.859815788E1,2.738966703E0,2.625609629E1
9.924026929E0,1.709460068E1,-1.827254677E1,7.661445141E-1,2.503394326E1
9.929062244E0,1.473870564E1,-1.725740623E1,-2.327163935E0,2.281366270E1
9.934067043E0,1.274672985E1,-1.596453667E1,-5.956773758E0,2.127977224E1
9.939102358E0,1.096544361E1,-1.448013210E1,-9.739612579E0,2.061007599E1
9.944137673E0,9.653421402E0,-1.301488018E1,-1.372356415E1,2.123468539E1
9.949172989E0,8.350975990E0,-1.142513084E1,-1.699883270E1,2.211860592E1
9.954177787E0,6.971915245E0,-9.883264542E0,-1.922065163E1,2.270946871E1
9.959213103E0,6.100425720E0,-8.580819130E0,-2.030282974E1,2.287029835E1
9.964248418E0,5.286397457E0,-7.469909191E0,-1.864604378E1,2.077066417E1
9.969283734E0,4.989516258E0,-6.761225700E0,-1.518881512E1,1.735827037E1
9.974288532E0,4.979939461E0,-6.349422932E0,-1.124317074E1,1.383921446E1
9.979323847E0,5.008669853E0,-5.851428986E0,-5.363011837E0,9.385514948E0
9.984359162E0,4.414907932E0,-5.114014626E0,-2.432508945E0,7.180644638E0
9.989394478E0,3.629609823E0,-4.271255970E0,6.703764945E-2,5.605549846E0
9.994399277E0,2.738966703E0,-3.658340216E0,2.930502892E0,5.428926131E0
9.999434592E0,2.116474390E0,-2.930502892E0,4.347870350E0,5.654315840E0
1.000446991E1,1.522712231E0,-2.106897593E0,4.865017891E0,5.515983057E0
1.000950522E1,1.838746905E0,-1.216254473E0,4.759673119E0,5.245450726E0
1.001454054E1,1.905784607E0,-2.681505978E-1,4.481945515E0,4.877679295E0
1.001954534E1,1.886630893E0,6.703764796E-1,4.271255970E0,4.717245840E0
1.002458065E1,1.982398987E0,1.829170108E0,3.936067581E0,4.771624150E0
1.002961597E1,2.260126352E0,3.016694069E0,3.639186621E0,5.239493630E0
1.003465128E1,2.470816135E0,3.926490784E0,2.920926094E0,5.482159383E0
1.003965608E1,3.112462282E0,4.424484730E0,1.714248419E0,5.674692434E0
1.004469140E1,4.156333923E0,4.711789131E0,-3.830722570E-1,6.294665428E0
1.004972671E1,5.171475887E0,4.845864296E0,-2.413355350E0,7.486711406E0
1.005476203E1,6.148310184E0,4.884171486E0,-4.041412354E0,8.831186955E0
1.005976683E1,6.732495308E0,4.778826714E0,-5.487510204E0,9.913447739E0
1.006480214E1,7.230489254E0,4.750096321E0,-6.780379295E0,1.099167564E1
1.006983746E1,7.690176010E0,4.759673119E0,-8.111555099E0,1.214868805E1
1.007487277E1,8.101978302E0,4.778826714E0,-9.222464561E0,1.317319588E1
1.007990809E1,8.283937454E0,4.424484730E0,-9.720458984E0,1.351617578E1
1.008491289E1,8.121131897E0,3.715801001E0,-9.672574997E0,1.316505478E1
1.008994820E1,7.671022415E0,2.633621931E0,-8.839392662E0,1.199647498E1
1.009498352E1,6.215347767E0,7.948749661E-1,-7.354987621E0,9.662205596E0
1.009998832E1,4.932055473E0,-7.469909191E-1,-5.612008572E0,7.508515621E0
1.010502363E1,4.137180328E0,-1.924938202E0,-3.581725836E0,5.800897182E0
1.011005895E1,4.003105164E0,-2.671929121E0,-1.762132406E0,5.125345529E0
1.011509426E1,3.821146011E0,-3.428496838E0,1.072602391E0,5.244637575E0
1.012009906E1,4.089296341E0,-4.146757126E0,3.399766445E0,6.743615581E0
1.012513438E1,4.673481941E0,-4.932055473E0,4.424484730E0,8.108185356E0
1.013016969E1,5.784391403E0,-5.726930618E0,3.236960649E0,8.759842034E0
1.013520501E1,7.240066051E0,-6.943184853E0,2.547430515E0,1.034967509E1
1.014020981E1,9.212887764E0,-8.820239067E0,1.561019540E0,1.284954085E1
1.014524512E1,1.210508347E1,-1.192312431E1,1.723825216E0,1.707821749E1
1.015028044E1,1.673068237E1,-1.749682617E1,5.257667065E0,2.477292316E1
1.015531575E1,2.049436569E1,-2.399947739E1,7.058106422E0,3.233899823E1
1.016032055E1,2.325248718E1,-3.217807007E1,1.150174522E1,4.133275332E1
1.016535586E1,2.364513588E1,-3.974374771E1,1.085052204E1,4.750149220E1
1.017039118E1,2.083913231E1,-4.632301331E1,9.059659004E0,5.159620546E1
1.017542650E1,1.515050793E1,-5.119760895E1,7.450755596E0,5.390961706E1
1.018043129E1,9.299078941E0,-5.364927292E1,5.171475887E0,5.469425488E1
1.018546661E1,4.405331135E0,-5.368758011E1,2.202665567E0,5.391303123E1
1.019050193E1,1.206677675E0,-5.099649811E1,-3.830722570E-1,5.101221064E1
1.019553724E1,-2.767697096E0,-4.627513123E1,-2.442085743E0,4.642210357E1
1.020054204E1,-3.667917013E0,-3.921702194E1,-4.520252705E0,3.964670364E1
1.020557735E1,-2.920926094E0,-3.415089417E1,-5.889736176E0,3.477792941E1
1.021061267E1,-2.968810081E0,-2.906560898E1,-6.033388138E0,2.983329065E1
1.021564798E1,-2.298433542E0,-2.515827179E1,-5.516240597E0,2.585827424E1
1.022065278E1,-3.610456228E0,-2.261084175E1,-4.012681961E0,2.324622927E1
1.022568810E1,-4.414907932E0,-2.072421074E1,-1.522712231E0,2.124389266E1
1.023072342E1,-4.146757126E0,-1.892377090E1,8.619126081E-1,1.939194661E1
1.023575873E1,-2.873042107E0,-1.708502388E1,2.652775526E0,1.752682601E1
1.024076353E1,-2.135627985E0,-1.603157425E1,4.089296341E0,1.668216486E1
1.024579884E1,-1.810016513E0,-1.513135433E1,4.721365929E0,1.595385032E1
1.025083416E1,-1.216254473E0,-1.404917526E1,4.271255970E0,1.473438930E1
1.025583896E1,-8.427590132E-1,-1.300530338E1,3.447650433E0,1.348089212E1
1.026087427E1,-1.244984865E-1,-1.173158836E1,2.173935175E0,1.193195959E1
1.026590959E1,1.149216816E-1,-1.077390766E1,3.639186621E-1,1.078066464E1
1.027094490E1,-1.819593310E-1,-1.025675964E1,-9.864110947E-1,1.030568942E1
1.027594970E1,-5.554547906E-1,-9.873687744E0,-1.436521053E0,9.993089234E0
1.028098502E1,-9.768342972E-1,-9.672574997E0,-1.359906554E0,9.816427973E0
1.028602033E1,-1.063025594E0,-9.385271072E0,-1.206677675E0,9.522048494E0
1.029105565E1,-1.206677675E0,-9.040505409E0,-1.005564690E0,9.175945151E0
1.029606045E1,-1.101332784E0,-8.504204750E0,-8.427590132E-1,8.616534981E0
1.030109576E1,-1.082179189E0,-7.987056732E0,-3.639186621E-1,8.068247879E0
1.030613108E1,-1.426944256E0,-7.556100368E0,-6.703764945E-2,7.689949072E0
1.031116639E1,-1.637633920E0,-6.828263283E0,3.734954596E-1,7.031822180E0
1.031617119E1,-2.030282974E0,-6.090848923E0,8.140285611E-1,6.471717860E0
1.032120651E1,-2.681505919E0,-5.430049419E0,1.350329757E0,6.204780507E0
1.032624182E1,-3.122039080E0,-4.625597477E0,1.991975784E0,5.925474459E0
1.033127714E1,-3.725377798E0,-4.060565948E0,2.671929121E0,6.124201237E0
1.033628194E1,-4.357447147E0,-3.533841610E0,3.074155092E0,6.397328481E0
1.034131725E1,-4.836287498E0,-2.863465309E0,3.236960649E0,6.485909696E0
1.034635257E1,-4.912901878E0,-2.221819162E0,3.246537447E0,6.293893124E0
1.035138788E1,-4.730942726E0,-1.474828243E0,2.978386879E0,5.781671543E0
1.035639268E1,-4.491522312E0,-7.757213712E-1,2.384624958E0,5.144118245E0
1.036142800E1,-4.175487995E0,-9.576806799E-3,1.924938202E0,4.597845016E0
1.036646331E1,-4.031835556E0,6.320692301E-1,1.321599364E0,4.289735929E0
1.037149863E1,-4.070142746E0,1.273715258E0,8.714894056E-1,4.352919286E0
1.037650343E1,-4.041412354E0,1.848323703E0,1.532289088E-1,4.446660929E0
1.038153874E1,-4.165910721E0,2.461239338E0,-3.734954596E-1,4.853041322E0
1.038657406E1,-4.003105164E0,3.055001259E0,-8.427590132E-1,5.105695486E0
1.039160937E1,-3.275267839E0,3.715801001E0,-4.309563041E-1,4.971949299E0
1.039661417E1,-2.240972757E0,4.338293552E0,6.607996821E-1,4.927413730E0
1.040164949E1,-8.140285611E-1,5.506663799E0,1.685518026E0,5.816094885E0
1.040668480E1,5.171475410E-1,6.540958881E0,1.704671621E0,6.779195380E0
1.041168960E1,2.020706177E0,7.029376030E0,1.829170108E0,7.539313238E0
1.041672492E1,3.351882458E0,7.201758862E0,1.790862918E0,8.142950123E0
1.042176023E1,4.654327869E0,7.364564419E0,1.254561663E0,8.801903315E0
1.042679555E1,6.081272125E0,7.201758862E0,-9.768342972E-1,9.476360409E0
1.043180035E1,7.987056732E0,6.732495308E0,-4.137180328E0,1.123547193E1
1.043683566E1,9.394847870E0,5.650316238E0,-4.290409565E0,1.177271652E1
1.044187098E1,9.911994934E0,4.548983097E0,-2.844311714E0,1.127080298E1
1.044690629E1,9.184157372E0,3.399766445E0,-1.034295082E0,9.847686268E0
1.045191109E1,7.594407558E0,2.298433542E0,9.481038451E-1,7.991040221E0
1.045694640E1,5.592854977E0,1.091755986E0,2.604891539E0,6.265574024E0
1.046198172E1,3.715801001E0,1.628057212E-1,2.853888512E0,4.688108618E0
1.046701704E1,2.528276920E0,-5.171475410E-1,2.557007313E0,3.632893084E0
1.047202183E1,2.518700123E0,-1.312022567E0,1.407790542E0,3.169720450E0
1.047705715E1,4.912901878E0,-3.074155092E0,-4.022258759E0,7.054473752E0
1.048209247E1,3.763684988E0,-1.051533413E1,-1.092713642E1,1.562497638E1
1.048709726E1,5.372588634E0,-1.256477070E1,-1.518881512E1,2.043130627E1
1.049213258E1,5.621585369E0,-9.701305389E0,-7.814674377E0,1.366699250E1
1.049716789E1,5.841852188E0,-8.207323074E0,-3.131615877E0,1.054961644E1
1.050220321E1,6.598419666E0,-1.008437729E1,-2.298433542E0,1.226852086E1
1.050720801E1,4.989516258E0,-1.465251446E1,-1.953668594E0,1.560154715E1
1.051224332E1,2.614468336E0,-2.036986732E1,-9.576807022E-1,2.055928238E1
1.051727864E1,6.129156351E-1,-2.579991722E1,1.034295082E0,2.582791437E1
1.052231396E1,-1.082179189E0,-3.202484131E1,2.154781580E0,3.211548935E1
1.052731875E1,-3.734954596E0,-3.750277710E1,3.179499865E0,3.782218126E1
1.053235407E1,-6.588842869E0,-4.032793427E1,6.560112476E0,4.138586967E1
1.053738938E1,-8.446743965E0,-4.028004837E1,1.042914295E1,4.245699946E1
1.054242470E1,-9.088389397E0,-3.819230652E1,1.300530338E1,4.135684968E1
1.054742950E1,-7.757213593E0,-3.430412292E1,1.472912884E1,3.812996786E1
1.055246481E1,-5.621585369E0,-3.004244232E1,1.391510010E1,3.358244442E1
1.055750013E1,-4.022258759E0,-2.629791069E1,1.185608673E1,2.912602727E1
1.056253544E1,-3.112462282E0,-2.331952477E1,9.299078941E0,2.529744109E1
1.056754024E1,-3.667917013E0,-2.117432022E1,6.531382084E0,2.246028504E1
1.057257556E1,-4.070142746E0,-1.964203072E1,3.552995205E0,2.037152934E1
1.057761087E1,-3.706224203E0,-1.854069710E1,2.135627985E0,1.902772855E1
1.058264619E1,-3.418920040E0,-1.764047813E1,2.001552582E0,1.807986990E1
1.058765099E1,-2.834734917E0,-1.669237518E1,1.800439715E0,1.702682279E1
1.059268630E1,-2.068590164E0,-1.577300072E1,1.120486379E0,1.594747963E1
1.059772162E1,-1.829170108E0,-1.485362720E1,5.650315881E-1,1.497649375E1
1.060275693E1,-1.302445769E0,-1.425028896E1,7.565677166E-1,1.432967185E1
1.060776173E1,-4.596867263E-1,-1.364694977E1,1.225831270E0,1.370960292E1
1.061279705E1,1.244984865E-1,-1.334049225E1,1.934514999E0,1.348060019E1
1.061783236E1,4.213795066E-1,-1.331176186E1,2.489969730E0,1.354918867E1
1.062286768E1,9.672574997E-1,-1.339795303E1,3.371036053E0,1.384935438E1
1.062787248E1,1.857900500E0,-1.339795303E1,4.328716755E0,1.420192693E1
1.063290779E1,3.122039080E0,-1.363737297E1,5.908889771E0,1.518683798E1
1.063794311E1,4.951209068E0,-1.403002167E1,6.148310184E0,1.609837561E1
1.064297842E1,7.402871609E0,-1.447055531E1,5.372588634E0,1.711911760E1
1.064798322E1,9.452308655E0,-1.504516315E1,4.999093056E0,1.845789816E1
1.065301854E1,1.080263805E1,-1.576342392E1,3.658340216E0,1.945677198E1
1.065805385E1,1.170285797E1,-1.590707588E1,1.915361285E-1,1.974914261E1
1.066308917E1,1.186566353E1,-1.571553993E1,-4.098873138E0,2.011399829E1
1.066809396E1,1.157835960E1,-1.518881512E1,-8.025363922E0,2.071629749E1
1.067312928E1,1.129105568E1,-1.431732655E1,-1.082179165E1,2.120341841E1
1.067816460E1,1.029506683E1,-1.310107136E1,-1.292868900E1,2.108974801E1
1.068319991E1,8.992621422E0,-1.180820274E1,-1.396298409E1,2.037807196E1
1.068820471E1,7.920019150E0,-1.080263805E1,-1.437478733E1,1.964836388E1
1.069324003E1,7.584830761E0,-9.691728592E0,-1.505473995E1,1.944490822E1
1.069827534E1,7.067683220E0,-8.791508675E0,-1.519839191E1,1.892706759E1
1.070331066E1,6.540958881E0,-7.862558365E0,-1.515050793E1,1.827954752E1
1.070831546E1,5.535394192E0,-7.211335659E0,-1.445140171E1,1.707298926E1
1.071335077E1,3.993528366E0,-6.550535679E0,-1.248815632E1,1.465646051E1
1.071838609E1,2.403778553E0,-5.956773758E0,-9.739612579E0,1.166710582E1
1.072342140E1,1.130063176E0,-5.372588634E0,-7.287950039E0,9.124470789E0
1.072842620E1,6.703764796E-1,-4.663905144E0,-4.941632271E0,6.827967876E0
1.073346152E1,6.129156351E-1,-3.936067581E0,-3.064578056E0,5.025926008E0
1.073849683E1,1.177947283E0,-3.198653460E0,-1.723825216E0,3.819753543E0
1.074350163E1,1.810016513E0,-2.537853718E0,-8.714894056E-1,3.236719798E0
1.074853694E1,2.585737944E0,-1.829170108E0,-3.351882398E-1,3.185004734E0
1.075357226E1,3.007117271E0,-1.340752959E0,3.639186621E-1,3.312523143E0
1.075860758E1,3.620033026E0,-9.385270476E-1,9.002198577E-1,3.846539733E0
1.076361237E1,3.725377798E0,-4.596867263E-1,1.388636947E0,4.002257387E0
1.076864769E1,3.581725836E0,-1.915361360E-2,1.675941229E0,3.954479211E0
1.077368300E1,3.342305660E0,3.256114423E-1,2.164358377E0,3.995181739E0
1.077871832E1,3.189076662E0,7.661445141E-1,2.240972757E0,3.972297354E0
1.078372312E1,3.093308687E0,1.312022567E0,2.470816135E0,4.170718670E0
1.078875843E1,3.198653460E0,1.905784607E0,2.432508945E0,4.447527256E0
1.079379375E1,3.591302633E0,2.422932148E0,2.413355350E0,4.959066328E0
1.079879855E1,4.194641590E0,2.920926094E0,2.087743998E0,5.521367794E0
1.080383386E1,4.970362663E0,3.275267839E0,1.244984865E0,6.081272214E0
1.080886918E1,5.793968201E0,3.552995205E0,4.788403213E-2,6.796773890E0
1.081390449E1,6.732495308E0,3.543418407E0,-1.618480325E0,7.778289378E0
1.081890929E1,7.613561630E0,3.543418407E0,-3.447650433E0,9.077908802E0
1.082394461E1,8.370129585E0,3.466804028E0,-5.276820660E0,1.048439964E1
1.082897992E1,8.935160637E0,3.371036053E0,-6.847416878E0,1.175108921E1
1.083398472E1,9.423578262E0,3.246537447E0,-7.546523571E0,1.250175390E1
1.083902004E1,9.567230225E0,2.844311714E0,-7.517793179E0,1.249556792E1
1.084405535E1,9.701305389E0,2.078166962E0,-6.378153324E0,1.179469983E1
1.084909067E1,8.772355080E0,9.097966552E-1,-4.874594688E0,1.007688528E1
1.085409547E1,7.852981567E0,-5.554547906E-1,-3.083731890E0,8.455013417E0
1.085913078E1,7.019799232E0,-2.212242365E0,-1.685518026E0,7.550666763E0
1.086416610E1,7.038952827E0,-3.830722809E0,-4.788403511E-1,8.028111996E0
1.086920141E1,7.958326340E0,-5.267243862E0,4.309563041E-1,9.553247582E0
1.087420621E1,8.475474358E0,-6.665457726E0,1.110909581E0,1.083956237E1
1.087924153E1,9.672574997E0,-8.370129585E0,1.723825216E0,1.290694967E1
1.088427684E1,1.180820274E1,-1.105163479E1,3.581725836E0,1.656505489E1
1.088928164E1,1.423113537E1,-1.485362720E1,5.746084213E0,2.135820542E1
1.089431696E1,1.560061836E1,-2.003467941E1,7.958326340E0,2.661019787E1
1.089935227E1,1.626141739E1,-2.674802208E1,1.036210537E1,3.297368054E1
1.090438759E1,1.624226379E1,-3.388274384E1,1.179862595E1,3.938348686E1
1.090939238E1,1.355118179E1,-4.066312027E1,9.988609314E0,4.401018285E1
1.091442770E1,9.682151794E0,-4.641878128E1,9.184157372E0,4.829902758E1
1.091946302E1,5.410895824E0,-4.996220016E1,8.149862289E0,5.091089760E1
1.092449833E1,1.733402014E0,-5.131253052E1,6.435614109E0,5.174357544E1
1.092950313E1,-1.101332784E0,-5.074749756E1,4.529829502E0,5.096116951E1
1.093453845E1,-2.097320795E0,-4.832456589E1,2.480392933E0,4.843361200E1
1.093957376E1,-1.819593310E0,-4.329674530E1,-1.340752989E-1,4.333517105E1
1.094460908E1,-8.331822157E-1,-3.695689774E1,-2.853888512E0,3.707628841E1
1.094961388E1,-1.704671621E0,-3.164176941E1,-4.491522312E0,3.200439422E1
1.095464919E1,-1.292868972E0,-2.682463646E1,-5.774814606E0,2.746963988E1
1.095968450E1,-1.168370485E0,-2.321417999E1,-6.655880928E0,2.417775823E1
1.096468930E1,-1.886630893E0,-2.071463394E1,-6.263231754E0,2.172287982E1
1.096972462E1,-2.499546528E0,-1.900996208E1,-5.726930618E0,2.001060033E1
1.097475993E1,-2.987963676E0,-1.771709251E1,-4.826710701E0,1.860431214E1
1.097979525E1,-3.303998232E0,-1.668279839E1,-3.485957623E0,1.736041667E1
1.098480005E1,-2.537853718E0,-1.554315758E1,-2.461239338E0,1.594014266E1
1.098983536E1,-1.781286120E0,-1.462378407E1,-1.838746905E0,1.484617900E1
1.099487068E1,-1.187524080E0,-1.371398735E1,-1.292868972E0,1.382588777E1
1.099990599E1,5.746084079E-2,-1.264138508E1,-9.672574997E-1,1.267846621E1
1.100491079E1,1.063025594E0,-1.182735634E1,-7.661445141E-1,1.189972095E1
1.100994611E1,1.896207690E0,-1.094629002E1,-8.906430602E-1,1.114495912E1
1.101498142E1,2.394201756E0,-1.049618053E1,-8.523358107E-1,1.079946685E1
1.102001674E1,2.509123325E0,-1.011310768E1,-9.002198577E-1,1.045853922E1
1.102502154E1,2.652775526E0,-9.749189377E0,-7.469909191E-1,1.013123423E1
1.103005685E1,2.499546528E0,-9.461885452E0,-3.351882398E-1,9.792209164E0
1.103509217E1,2.154781580E0,-9.212887764E0,2.298433632E-1,9.464312578E0
1.104012748E1,1.628057122E0,-9.097966194E0,7.852981687E-1,9.275788488E0
1.104513228E1,1.091755986E0,-8.906430244E0,1.091755986E0,9.039267778E0
1.105016760E1,4.309563041E-1,-8.724471092E0,1.685518026E0,8.896240228E0
1.105520291E1,-3.926490843E-1,-8.475474358E0,1.963245392E0,8.708741089E0
1.106020771E1,-1.455674648E0,-8.188169479E0,1.991975784E0,8.551787862E0
1.106524303E1,-2.212242365E0,-7.728483200E0,2.116474390E0,8.312817374E0
1.107027834E1,-2.959233284E0,-7.067683220E0,1.972822189E0,7.912094231E0
1.107531366E1,-3.801992416E0,-6.378153324E0,1.522712231E0,7.579883818E0
1.108031846E1,-4.922478676E0,-5.554547787E0,1.034295082E0,7.493568158E0
1.108535377E1,-6.263231754E0,-4.826710701E0,5.267243981E-1,7.924812098E0
1.109038909E1,-6.991068840E0,-4.060565948E0,3.256114423E-1,8.091307815E0
1.109542440E1,-7.268796444E0,-3.361459255E0,7.182605267E-1,8.040566414E0
1.110042920E1,-6.732495308E0,-2.346317768E0,1.149216771E0,7.221661812E0
1.110546452E1,-5.956773758E0,-1.379060149E0,1.398213744E0,6.272157697E0
1.111049983E1,-4.750096321E0,-3.830722570E-1,1.857900500E0,5.114875725E0
1.111553515E1,-3.677493811E0,3.639186621E-1,2.087743998E0,4.244416629E0
1.112053995E1,-2.940079689E0,1.072602391E0,2.221819162E0,3.838101726E0
1.112557526E1,-2.365471363E0,1.714248419E0,2.135627985E0,3.618702710E0
1.113061058E1,-1.915361404E0,2.240972757E0,2.049436569E0,3.590370240E0
1.113561538E1,-1.752555609E0,2.614468336E0,1.857900500E0,3.654954187E0
1.114065069E1,-1.359906554E0,3.198653460E0,2.039859772E0,4.030106410E0
1.114568601E1,-8.331822157E-1,4.108449936E0,2.806004286E0,5.044523122E0
1.115072132E1,-3.734954596E-1,5.066130638E0,1.187524080E0,5.216837351E0
1.115572612E1,4.213795066E-1,5.774814606E0,1.532289088E-1,5.792195052E0
1.116076144E1,1.292868972E0,6.138733387E0,4.788403511E-1,6.291648898E0
1.116579675E1,2.767697096E0,6.282385349E0,4.788403511E-1,6.881700442E0
1.117083207E1,3.715801001E0,6.483498096E0,7.852981687E-1,7.513961529E0
1.117583686E1,4.472368717E0,6.253654957E0,3.926490843E-1,7.698341092E0
1.118087218E1,5.468356609E0,6.042964935E0,-6.320692301E-1,8.174341608E0
1.118590750E1,6.818686485E0,5.736507416E0,-1.685518026E0,9.068791195E0
1.119094281E1,7.489062786E0,5.027823448E0,-6.703764796E-1,9.045135414E0
1.119594761E1,7.632715225E0,4.357447147E0,6.416460276E-1,8.812343444E0
1.120098292E1,7.393294811E0,3.600879431E0,1.800439715E0,8.418356372E0
1.120601824E1,6.962338448E0,2.806004286E0,2.815581083E0,8.017188631E0
1.121102304E1,6.502651691E0,2.164358377E0,2.920926094E0,7.449881573E0
1.121605835E1,6.033388138E0,1.417367458E0,2.422932148E0,6.654419819E0
1.122109367E1,5.056553841E0,4.596867263E-1,2.183511972E0,5.527003995E0
1.122612898E1,4.022258759E0,-7.948749661E-1,3.466804028E0,5.369275733E0
1.123113378E1,4.778826714E0,-5.257667065E0,4.817133904E0,8.583998297E0
1.123616910E1,5.698200226E0,-1.192312431E1,-8.101978302E0,1.550072358E1
1.124120441E1,6.962338448E0,-1.168370438E1,-1.319683933E1,1.895098079E1
1.124623973E1,7.910442352E0,-9.710882187E0,-5.238513470E0,1.357638959E1
1.125124453E1,7.910442352E0,-7.948749542E0,-3.964797974E0,1.189442476E1
1.125627984E1,7.508216381E0,-9.605537415E0,-4.893748283E0,1.313729175E1
1.126131516E1,5.937620163E0,-1.355118179E1,-5.650316238E0,1.583716941E1
1.126635047E1,3.093308687E0,-1.965160751E1,-4.865017891E0,2.047981044E1
1.127135527E1,-8.619125932E-2,-2.584780121E1,-2.652775526E0,2.598371556E1
1.127639059E1,-2.422932148E0,-3.235045242E1,-8.427590132E-1,3.245200479E1
1.128142590E1,-5.449203014E0,-3.916913986E1,7.469909191E-1,3.955342370E1
1.128646122E1,-9.145850182E0,-4.364151001E1,2.949656487E0,4.468700532E1
1.129146602E1,-1.188481712E1,-4.380431366E1,7.153874874E0,4.594828287E1
1.129650133E1,-1.283292103E1,-4.135265350E1,1.057279491E1,4.457027940E1
1.130153665E1,-1.210508347E1,-3.720589447E1,1.231577396E1,4.101816570E1
1.130657196E1,-1.059194851E1,-3.321236420E1,1.343626022E1,3.736018733E1
1.131157676E1,-8.216899872E0,-2.884534264E1,1.305318737E1,3.271019621E1
1.131661208E1,-6.809109688E0,-2.520615578E1,1.003649330E1,2.797222661E1
1.132164739E1,-6.177040577E0,-2.242888069E1,7.077260017E0,2.431662248E1
1.132668271E1,-6.014234543E0,-2.047521210E1,3.380612850E0,2.160633867E1
1.133168751E1,-5.066130638E0,-1.928768921E1,5.458779931E-1,1.994940143E1
1.133672282E1,-3.859453201E0,-1.809058762E1,-7.661445141E-1,1.851355495E1
1.134175814E1,-2.489969730E0,-1.659660530E1,-4.501099288E-1,1.678838455E1
1.134679345E1,-1.312022567E0,-1.510262394E1,3.830722570E-1,1.516434626E1
1.135179825E1,-6.991068721E-1,-1.418325043E1,1.340752959E0,1.426362372E1
1.135683357E1,-5.075707436E-1,-1.348414421E1,2.557007313E0,1.373382902E1
1.136186888E1,-5.458779931E-1,-1.299572659E1,3.696647406E0,1.352228140E1
1.136690420E1,-4.405331016E-1,-1.254561710E1,4.003105164E0,1.317616898E1
1.137193951E1,3.926490843E-1,-1.224873543E1,3.313575268E0,1.269509645E1
1.137694431E1,1.398213744E0,-1.200931549E1,3.256114244E0,1.252121960E1
1.138197963E1,2.834734917E0,-1.182735634E1,3.217807055E0,1.258079339E1
1.138701494E1,4.826710701E0,-1.171243477E1,3.045424461E0,1.302892454E1
1.139205026E1,6.703764915E0,-1.188481712E1,3.122039080E0,1.399773089E1
1.139705506E1,8.446743965E0,-1.255519390E1,3.811569214E0,1.560475688E1
1.140209037E1,9.519346237E0,-1.388636971E1,3.849876404E0,1.727051721E1
1.140712569E1,1.083136845E1,-1.512177753E1,3.160346270E0,1.886728615E1
1.141216100E1,1.184650993E1,-1.665406609E1,1.580173135E0,2.049865025E1
1.141716580E1,1.226788998E1,-1.774582291E1,-1.149216816E-1,2.157379341E1
1.142220112E1,1.252646351E1,-1.827254677E1,-1.561019540E0,2.220889541E1
1.142723643E1,1.277546024E1,-1.798524284E1,-3.696647406E0,2.236842745E1
1.143227175E1,1.233492756E1,-1.709460068E1,-6.244078159E0,2.198554803E1
1.143730706E1,1.106121159E1,-1.554315758E1,-8.274360657E0,2.079435485E1
1.144231186E1,9.528923035E0,-1.382890892E1,-1.025675964E1,1.967842002E1
1.144734718E1,8.236053467E0,-1.220085144E1,-1.267011547E1,1.942228562E1
1.145238249E1,7.297526836E0,-1.084094524E1,-1.559104156E1,2.034356333E1
1.145741781E1,6.924031258E0,-9.739612579E0,-1.788947487E1,2.151361367E1
1.146242260E1,6.387730122E0,-8.906430244E0,-1.913446045E1,2.205119436E1
1.146745792E1,6.110002518E0,-7.766790390E0,-1.917276764E1,2.156965884E1
