"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.153124076E1,1.048660374E1,-2.183511972E0,6.531382084E0,1.254573770E1
3.153627607E1,1.041956615E1,-2.451662540E0,6.636727333E0,1.259460828E1
3.154131138E1,1.037168217E1,-2.614468336E0,6.684611320E0,1.261313855E1
3.154631618E1,1.049618053E1,-2.777273893E0,6.665457726E0,1.274014846E1
3.155135149E1,1.063025570E1,-2.844311714E0,6.521805286E0,1.279165312E1
3.155638680E1,1.073560047E1,-2.777273893E0,6.454767704E0,1.283083761E1
3.156142211E1,1.089840603E1,-2.614468336E0,6.445190907E0,1.292869616E1
3.156645742E1,1.089840603E1,-2.470816135E0,6.406883717E0,1.288131768E1
3.157146222E1,1.089840603E1,-2.403778553E0,6.387730122E0,1.285910189E1
3.157649753E1,1.101332760E1,-2.279279947E0,6.358999729E0,1.291996050E1
3.158153284E1,1.097502041E1,-2.164358377E0,6.330269337E0,1.285331981E1
3.158656815E1,1.084094524E1,-2.011129379E0,6.119579315E0,1.261031269E1
3.159157295E1,1.070687008E1,-1.829170108E0,5.803544998E0,1.231519650E1
3.159660826E1,1.055364132E1,-1.647210717E0,5.401319027E0,1.196941500E1
3.160164357E1,1.034295177E1,-1.561019540E0,5.027823448E0,1.160570730E1
3.160667888E1,9.998186111E0,-1.398213744E0,4.663905144E0,1.112073462E1
3.161168367E1,9.691728592E0,-1.436521053E0,4.242525578E0,1.067671387E1
3.161671899E1,9.394847870E0,-1.340752959E0,4.012681961E0,1.030351404E1
3.162175430E1,9.040505409E0,-1.359906554E0,3.763684988E0,9.886627766E0
3.162678961E1,8.762778282E0,-1.331176162E0,3.572149038E0,9.556074610E0
3.163182492E1,8.331821442E0,-1.359906554E0,3.438073635E0,9.115313746E0
3.163682971E1,7.785943985E0,-1.340752959E0,3.476380825E0,8.631556399E0
3.164186502E1,7.412448406E0,-1.455674648E0,3.581725836E0,8.360151914E0
3.164690034E1,6.933608055E0,-1.484405041E0,3.457227230E0,7.888650018E0
3.165193565E1,6.512228489E0,-1.551442742E0,3.390189648E0,7.503964307E0
3.165694044E1,6.138733387E0,-1.551442742E0,3.284844637E0,7.133107771E0
3.166197575E1,5.774814606E0,-1.695094824E0,3.198653460E0,6.815659480E0
3.166701106E1,5.401319027E0,-1.714248419E0,3.064578056E0,6.442401224E0
3.167204638E1,5.066130638E0,-1.762132406E0,2.911349297E0,6.103011141E0
3.167708169E1,4.826710701E0,-1.810016513E0,2.882618904E0,5.906165229E0
3.168208648E1,4.778826714E0,-1.944091797E0,2.710236311E0,5.827697533E0
3.168712179E1,4.520252705E0,-1.924938202E0,2.719813108E0,5.615643769E0
3.169215711E1,4.271255970E0,-1.886630893E0,2.614468336E0,5.351490294E0
3.169719242E1,4.108449936E0,-1.944091797E0,2.566584110E0,5.219790014E0
3.170222773E1,4.031835556E0,-2.030282974E0,2.566584110E0,5.192793170E0
3.170723252E1,3.974374771E0,-2.106897593E0,2.557007313E0,5.174259240E0
3.171226783E1,3.993528366E0,-1.991975784E0,2.442085743E0,5.087240815E0
3.171730315E1,4.022258759E0,-2.039859772E0,2.231395960E0,5.031771193E0
3.172233846E1,4.089296341E0,-1.944091797E0,2.049436569E0,4.970113452E0
3.172734325E1,4.185064793E0,-1.934514999E0,1.771709204E0,4.939237705E0
3.173237856E1,4.261679173E0,-1.915361404E0,1.446097851E0,4.890983303E0
3.173741387E1,4.376600742E0,-1.848323703E0,1.436521053E0,4.963318175E0
3.174244919E1,4.434061527E0,-1.819593310E0,1.292868972E0,4.964205034E0
3.174748450E1,4.529829502E0,-1.810016513E0,1.254561663E0,5.036808519E0
3.175248929E1,4.663905144E0,-1.810016513E0,1.283292055E0,5.164785520E0
3.175752460E1,4.788403511E0,-1.695094824E0,1.359906554E0,5.258469405E0
3.176255991E1,4.893748283E0,-1.656787634E0,1.484405041E0,5.375609347E0
3.176759522E1,4.979939461E0,-1.742978811E0,1.455674648E0,5.473276976E0
3.177260002E1,5.046977043E0,-1.704671621E0,1.551442742E0,5.548410330E0
3.177763533E1,5.200206280E0,-1.723825216E0,1.493981838E0,5.678529780E0
3.178267064E1,5.248090267E0,-1.714248419E0,1.666364431E0,5.766963630E0
3.178770595E1,5.401319027E0,-1.771709204E0,1.714248419E0,5.937326703E0
3.179274127E1,5.621585369E0,-1.723825216E0,1.848323703E0,6.163610626E0
3.179774606E1,5.755661011E0,-1.771709204E0,1.886630893E0,6.310781513E0
3.180278137E1,5.918466568E0,-1.800439715E0,2.059013367E0,6.519920684E0
3.180781668E1,6.081272125E0,-1.819593310E0,2.116474390E0,6.691207239E0
3.181285199E1,6.358999729E0,-1.771709204E0,2.231395960E0,6.968138847E0
3.181785679E1,6.550535679E0,-1.829170108E0,2.308010340E0,7.182081362E0
3.182289210E1,6.885724068E0,-1.915361404E0,2.422932148E0,7.546681750E0
3.182792741E1,7.182605267E0,-1.819593310E0,2.432508945E0,7.798579230E0
3.183296272E1,7.479485989E0,-1.829170108E0,2.557007313E0,8.113375397E0
3.183799803E1,7.738059998E0,-1.714248419E0,2.671929121E0,8.363935999E0
3.184300283E1,8.092401505E0,-1.599326730E0,2.681505919E0,8.673827419E0
3.184803814E1,8.264783859E0,-1.580173135E0,2.691082716E0,8.834337868E0
3.185307345E1,8.494627953E0,-1.656787634E0,2.710236311E0,9.069125105E0
3.185810876E1,8.657433510E0,-1.704671621E0,2.748543501E0,9.241837030E0
3.186311356E1,8.772355080E0,-1.762132406E0,2.834734917E0,9.385896138E0
3.186814887E1,8.868123055E0,-1.896207690E0,2.949656487E0,9.536230047E0
3.187318418E1,8.906430244E0,-1.972822189E0,3.074155092E0,9.626367779E0
3.187821949E1,8.772355080E0,-2.221819162E0,3.246537447E0,9.614088591E0
3.188322428E1,8.676587105E0,-2.442085743E0,3.371036053E0,9.623452116E0
3.188825960E1,8.619126320E0,-2.595314741E0,3.696647406E0,9.730888920E0
3.189329491E1,8.561665535E0,-2.786850691E0,3.907337189E0,9.815087234E0
3.189833022E1,8.485051155E0,-2.968810081E0,4.118026733E0,9.887773793E0
3.190336553E1,8.398859978E0,-3.179499865E0,4.328716755E0,9.969345869E0
3.190837033E1,8.341399193E0,-3.294421434E0,4.395754337E0,9.987732940E0
3.191340564E1,8.427590370E0,-3.399766445E0,4.568136692E0,1.017106505E1
3.191844095E1,8.513781548E0,-3.524264812E0,4.740519524E0,1.036230882E1
3.192347626E1,8.561665535E0,-3.591302633E0,4.903325081E0,1.049962705E1
3.192848105E1,8.724471092E0,-3.677493811E0,5.228936672E0,1.081582800E1
3.193351637E1,8.868123055E0,-3.734954596E0,5.382165432E0,1.102547945E1
3.193855168E1,8.992621422E0,-3.773261786E0,5.506663799E0,1.119946832E1
3.194358699E1,8.983044624E0,-3.763684988E0,5.391742229E0,1.113244356E1
3.194862230E1,9.136273384E0,-3.629609823E0,5.449203014E0,1.124007884E1
3.195362709E1,9.404424667E0,-3.438073635E0,5.391742229E0,1.137252997E1
3.195866241E1,9.710882187E0,-3.303998232E0,5.228936672E0,1.151344501E1
3.196369772E1,9.911994934E0,-3.112462282E0,5.094861031E0,1.157120019E1
3.196873303E1,1.029506683E1,-2.901772499E0,4.797980309E0,1.172302434E1
3.197373782E1,1.043871975E1,-2.758120298E0,4.510675907E0,1.170129457E1
3.197877313E1,1.068771648E1,-2.691082716E0,3.993528366E0,1.172252015E1
3.198380844E1,1.106121159E1,-2.920926094E0,3.457227230E0,1.195134432E1
3.198884376E1,1.116655636E1,-3.227383852E0,3.074155092E0,1.202324486E1
3.199387907E1,1.136767006E1,-3.648763418E0,2.719813108E0,1.224478585E1
3.199888386E1,1.151132202E1,-3.983951569E0,2.920926094E0,1.252654039E1
3.200391917E1,1.165497398E1,-4.299986362E0,3.265691042E0,1.284496163E1
3.200895449E1,1.166455078E1,-4.472368717E0,3.840299606E0,1.306949609E1
3.201398980E1,1.156878281E1,-4.654327869E0,4.501099110E0,1.325742798E1
3.201899459E1,1.131020927E1,-4.788403511E0,5.066130638E0,1.328590688E1
3.202402990E1,1.115697956E1,-4.740519524E0,5.707777023E0,1.339885953E1
3.202906521E1,1.101332760E1,-4.405331135E0,6.588842869E0,1.356883110E1
3.203410052E1,1.087925243E1,-4.060565948E0,7.374141216E0,1.375588194E1
3.203913584E1,1.075475407E1,-3.466804028E0,7.805097580E0,1.373328123E1
3.204414063E1,1.087925243E1,-2.652775526E0,7.987056732E0,1.375457839E1
3.204917594E1,1.108036518E1,-1.781286120E0,8.015787125E0,1.379131306E1
3.205421125E1,1.125274754E1,-1.101332784E0,7.728483200E0,1.369549976E1
3.205924656E1,1.139640045E1,-5.746083856E-1,7.173028469E0,1.347814733E1
3.206425136E1,1.173158836E1,-3.351882398E-1,6.540958881E0,1.343602098E1
3.206928667E1,1.192312431E1,-1.340752989E-1,5.947196960E0,1.332471468E1
3.207432198E1,1.192312431E1,-2.681505978E-1,5.439626217E0,1.310810175E1
3.207935729E1,1.205719948E1,-6.224924326E-1,5.066130638E0,1.309309878E1
3.208439261E1,1.194227791E1,-9.097966552E-1,4.989516258E0,1.297462925E1
3.208939740E1,1.146343803E1,-1.455674648E0,5.018246651E0,1.259810302E1
3.209443271E1,1.098459721E1,-2.030282974E0,5.123591423E0,1.228961406E1
3.209946802E1,1.055364132E1,-2.461239338E0,5.439626217E0,1.212545164E1
3.210450333E1,1.015141487E1,-2.844311714E0,5.659893036E0,1.196560580E1
3.210950813E1,9.931148529E0,-2.968810081E0,5.707777023E0,1.183301580E1
3.211454344E1,9.605537415E0,-2.930502892E0,5.813121796E0,1.160373135E1
3.211957875E1,9.394847870E0,-2.853888512E0,5.659893036E0,1.133323587E1
3.212461406E1,9.222464561E0,-2.566584110E0,5.267243862E0,1.092634726E1
3.212964937E1,9.279925346E0,-2.317587137E0,4.769249916E0,1.068802925E1
3.213465417E1,9.212887764E0,-2.106897593E0,4.242525578E0,1.035931183E1
3.213968948E1,9.117119789E0,-1.781286120E0,3.744531393E0,1.001580595E1
3.214472479E1,9.155426979E0,-1.656787634E0,3.236960649E0,9.851126975E0
3.214976010E1,9.327810287E0,-1.532289028E0,2.882618904E0,9.882582971E0
3.215476490E1,9.346963882E0,-1.369483352E0,2.394201756E0,9.745430751E0
3.215980021E1,9.500192642E0,-1.187524080E0,2.154781580E0,9.813610821E0
3.216483552E1,9.624691010E0,-1.015141487E0,1.810016513E0,9.845879800E0
3.216987083E1,9.710882187E0,-9.097966552E-1,1.580173135E0,9.880582470E0
3.217490614E1,9.701305389E0,-9.768342972E-1,1.417367458E0,9.852840302E0
3.217991094E1,9.586383820E0,-1.072602391E0,1.130063176E0,9.712171405E0
3.218494625E1,9.423578262E0,-1.063025594E0,1.158793569E0,9.553881578E0
3.218998156E1,9.174580574E0,-1.197100878E0,1.168370485E0,9.325828050E0
3.219501687E1,8.925583839E0,-1.197100878E0,1.149216771E0,9.078534935E0
3.220002166E1,8.552088737E0,-1.321599364E0,1.216254473E0,8.738656739E0
3.220505698E1,8.283937454E0,-1.407790542E0,1.388636947E0,8.516678139E0
3.221009229E1,7.833827972E0,-1.570596337E0,1.800439715E0,8.190068176E0
3.221512760E1,7.546523571E0,-1.637633920E0,2.126051188E0,8.009491651E0
3.222016291E1,7.268796444E0,-1.637633920E0,2.528276920E0,7.868254621E0
3.222516771E1,7.115567684E0,-1.618480325E0,2.911349297E0,7.856636479E0
3.223020302E1,6.971915245E0,-1.618480325E0,3.093308687E0,7.797155852E0
3.223523833E1,6.799532890E0,-1.628057122E0,3.189076662E0,7.684687858E0
3.224027364E1,6.579266071E0,-1.647210717E0,3.533841610E0,7.647750108E0
3.224527843E1,6.358999729E0,-1.656787634E0,3.667917013E0,7.525652001E0
3.225031374E1,6.157886982E0,-1.733402014E0,3.754108191E0,7.417383833E0
3.225534906E1,5.995080948E0,-1.695094824E0,3.840299606E0,7.318623033E0
3.226038437E1,5.774814606E0,-1.589749932E0,4.089296341E0,7.252457042E0
3.226538916E1,5.583278179E0,-1.675941229E0,4.280832767E0,7.232378821E0
3.227042447E1,5.391742229E0,-1.675941229E0,4.338293552E0,7.120425143E0
3.227545978E1,5.276820660E0,-1.675941229E0,4.395754337E0,7.069389752E0
3.228049510E1,5.267243862E0,-1.561019540E0,4.299986362E0,6.976426207E0
3.228549989E1,5.248090267E0,-1.388636947E0,4.050989151E0,6.773571962E0
3.229053520E1,5.228936672E0,-1.197100878E0,3.840299606E0,6.597175934E0
3.229557051E1,5.238513470E0,-1.043871999E0,3.351882458E0,6.306092937E0
3.230060583E1,5.315127850E0,-8.906430602E-1,2.920926094E0,6.129897093E0
3.230564114E1,5.439626217E0,-8.140285611E-1,2.700659513E0,6.127457685E0
3.231064593E1,5.497087002E0,-6.129156351E-1,2.269703150E0,5.978727579E0
3.231568124E1,5.573701382E0,-6.033388376E-1,2.250549555E0,6.041120603E0
3.232071655E1,5.659893036E0,-5.171475410E-1,2.154781580E0,6.078232836E0
3.232575186E1,5.784391403E0,-5.171475410E-1,2.001552582E0,6.142706099E0
3.233078718E1,5.870582581E0,-4.884171486E-1,1.877054095E0,6.182687379E0
3.233579197E1,5.899312973E0,-5.746083856E-1,1.714248419E0,6.170147161E0
3.234082728E1,5.908889771E0,-5.746083856E-1,1.695094824E0,6.174018106E0
3.234586259E1,5.899312973E0,-5.841852427E-1,1.628057122E0,6.147661014E0
3.235089791E1,6.033388138E0,-7.757213712E-1,1.580173135E0,6.284939395E0
3.235590270E1,5.985504150E0,-7.182605267E-1,1.551442742E0,6.224880135E0
3.236093801E1,6.129156113E0,-9.097966552E-1,1.628057122E0,6.406625836E0
3.236597332E1,6.215347767E0,-8.331822157E-1,1.781286120E0,6.519027589E0
3.237100863E1,6.301538944E0,-8.619126081E-1,1.991975784E0,6.664852132E0
3.237604394E1,6.426037312E0,-8.236053586E-1,2.145204782E0,6.824528180E0
3.238104874E1,6.540958881E0,-7.948749661E-1,2.346317768E0,6.994367475E0
3.238608405E1,6.799532890E0,-7.374141216E-1,2.442085743E0,7.262314362E0
3.239111936E1,6.895300865E0,-6.607996821E-1,2.461239338E0,7.351158366E0
3.239615467E1,7.000645638E0,-6.895300746E-1,2.327163935E0,7.409465773E0
3.240115947E1,7.134721279E0,-7.182605267E-1,2.260126352E0,7.518531575E0
3.240619478E1,7.259219646E0,-7.182605267E-1,2.240972757E0,7.631128813E0
3.241123009E1,7.326257229E0,-7.469909191E-1,1.848323703E0,7.592650455E0
3.241626540E1,7.383718014E0,-7.374141216E-1,1.656787634E0,7.603158328E0
3.242127020E1,7.498639584E0,-9.385270476E-1,1.666364431E0,7.738681996E0
3.242630551E1,7.603984833E0,-1.110909581E0,1.838746905E0,7.901626137E0
3.243134082E1,7.575253963E0,-1.206677675E0,1.991975784E0,7.925182089E0
3.243637613E1,7.814674377E0,-1.292868972E0,2.240972757E0,8.231804462E0
3.244138093E1,7.795520782E0,-1.350329757E0,2.528276920E0,8.305764198E0
3.244641624E1,7.939172745E0,-1.388636947E0,2.834734917E0,8.543681788E0
3.245145155E1,8.006210327E0,-1.493981838E0,3.102885485E0,8.715462344E0
3.245648686E1,8.207323074E0,-1.484405041E0,3.361459255E0,8.992386707E0
3.246152217E1,8.331821442E0,-1.503558636E0,3.639186621E0,9.215401042E0
3.246652696E1,8.513781548E0,-1.513135433E0,3.983951569E0,9.520815363E0
3.247156228E1,8.781931877E0,-1.522712231E0,4.319139957E0,9.904339958E0
3.247659759E1,9.155426979E0,-1.446097851E0,4.635174274E0,1.036329497E1
3.248163290E1,9.471462250E0,-1.484405041E0,5.018246651E0,1.082103761E1
3.248663769E1,9.720458984E0,-1.426944256E0,5.286397457E0,1.115658957E1
3.249167300E1,9.921571732E0,-1.321599364E0,5.746084213E0,1.154130384E1
3.249670832E1,1.015141487E1,-1.446097851E0,5.851428986E0,1.180600034E1
3.250174363E1,1.030464458E1,-1.388636947E0,6.157886982E0,1.208443564E1
3.250674842E1,1.049618053E1,-1.417367458E0,6.311115742E0,1.232918968E1
3.251178373E1,1.076433086E1,-1.350329757E0,6.368576527E0,1.257986393E1
3.251681905E1,1.082179165E1,-1.235408068E0,6.157886982E0,1.251227316E1
3.252185436E1,1.108036518E1,-1.149216771E0,5.966350555E0,1.263695100E1
3.252688967E1,1.135809326E1,-1.005564690E0,5.410895824E0,1.262122167E1
3.253189446E1,1.157835960E1,-1.216254473E0,4.989516258E0,1.266621327E1
3.253692977E1,1.172201157E1,-1.350329757E0,4.654327869E0,1.268430974E1
3.254196508E1,1.192312431E1,-1.570596337E0,4.070142746E0,1.269620921E1
3.254700040E1,1.195185471E1,-1.934514999E0,3.840299606E0,1.270185342E1
3.255203571E1,1.187524033E1,-2.250549555E0,3.878606796E0,1.269369516E1
3.255704050E1,1.184650993E1,-2.413355350E0,3.936067581E0,1.271442919E1
3.256207581E1,1.168370438E1,-2.614468336E0,4.367023945E0,1.274422578E1
3.256711113E1,1.136767006E1,-2.643198729E0,4.702212334E0,1.258257616E1
3.257214644E1,1.109951878E1,-2.681505919E0,5.267243862E0,1.257512024E1
3.257715123E1,1.086967564E1,-2.499546528E0,5.755661011E0,1.255090495E1
3.258218654E1,1.069729328E1,-2.240972757E0,5.995080948E0,1.246575461E1
3.258722185E1,1.067813969E1,-2.020706177E0,6.004657745E0,1.241619246E1
3.259225716E1,1.066856289E1,-1.829170108E0,5.956773758E0,1.235504962E1
3.259729248E1,1.072602367E1,-1.685518026E0,5.928043365E0,1.237053972E1
3.260229727E1,1.075475407E1,-1.714248419E0,5.774814606E0,1.232687578E1
3.260733258E1,1.078348446E1,-1.714248419E0,5.602431774E0,1.227230323E1
3.261236789E1,1.077390766E1,-1.810016513E0,5.477933407E0,1.222133383E1
3.261740320E1,1.084094524E1,-1.944091797E0,5.276820660E0,1.221271563E1
3.262240800E1,1.102290440E1,-2.106897593E0,5.104437828E0,1.232877627E1
3.262744331E1,1.115697956E1,-2.336740971E0,5.027823448E0,1.245863395E1
3.263247862E1,1.127190113E1,-2.585737944E0,5.094861031E0,1.263722298E1
3.263751393E1,1.142513084E1,-2.959233284E0,5.181052685E0,1.288929724E1
3.264254925E1,1.158793640E1,-3.351882458E0,5.554547787E0,1.328037602E1
3.264755404E1,1.159751320E1,-3.524264812E0,5.861005783E0,1.346380866E1
3.265258935E1,1.161666679E1,-3.763684988E0,6.291962147E0,1.373685043E1
3.265762466E1,1.160709000E1,-3.859453201E0,6.694188118E0,1.394389012E1
3.266265997E1,1.161666679E1,-3.821146011E0,7.077260017E0,1.412925028E1
3.266766477E1,1.159751320E1,-3.811569214E0,7.345410824E0,1.424729562E1
3.267270008E1,1.163582039E1,-3.667917013E0,7.565677166E0,1.435567492E1
3.267773539E1,1.174116516E1,-3.447650433E0,7.718906403E0,1.446799118E1
3.268277070E1,1.178904915E1,-3.303998232E0,7.805097580E0,1.451956034E1
3.268780601E1,1.185608673E1,-3.083731890E0,7.690176010E0,1.446426638E1
3.269281081E1,1.187524033E1,-2.710236311E0,7.508216381E0,1.430873953E1
3.269784612E1,1.201889229E1,-2.509123325E0,7.173028469E0,1.421976825E1
3.270288143E1,1.200931549E1,-2.308010340E0,6.991068840E0,1.408636269E1
3.270791674E1,1.206677628E1,-2.097320795E0,6.732495308E0,1.397613456E1
3.271292154E1,1.194227791E1,-1.934514999E0,6.502651691E0,1.373480356E1
3.271795685E1,1.172201157E1,-1.857900500E0,6.473921299E0,1.351920879E1
3.272299216E1,1.151132202E1,-1.781286120E0,6.378153324E0,1.328022420E1
3.272802747E1,1.129105568E1,-1.742978811E0,6.253654957E0,1.302436616E1
3.273306278E1,1.096544361E1,-1.656787634E0,6.119579315E0,1.266629977E1
3.273806758E1,1.040041256E1,-1.666364431E0,5.880159378E0,1.206323448E1
3.274310289E1,9.940725327E0,-1.628057122E0,5.631162167E0,1.154030231E1
3.274813820E1,9.519346237E0,-1.647210717E0,5.238513470E0,1.098968968E1
3.275317351E1,9.030928612E0,-1.675941229E0,4.951209068E0,1.043460214E1
3.275817830E1,8.494627953E0,-1.599326730E0,4.625597477E0,9.803708587E0
3.276321362E1,7.987056732E0,-1.570596337E0,4.261679173E0,9.188131337E0
3.276824893E1,7.651868820E0,-1.513135433E0,4.012681961E0,8.771675541E0
3.277328424E1,7.326257229E0,-1.455674648E0,3.754108191E0,8.359806336E0
3.277831955E1,6.847416878E0,-1.379060149E0,3.620033026E0,7.867246272E0
3.278332435E1,6.493074894E0,-1.388636947E0,3.466804028E0,7.490464893E0
3.278835966E1,6.148310184E0,-1.302445769E0,3.275267839E0,7.086992488E0
3.279339497E1,5.889736176E0,-1.197100878E0,3.016694069E0,6.724766601E0
3.279843028E1,5.717353821E0,-1.139639974E0,2.748543501E0,6.445262241E0
3.280343507E1,5.583278179E0,-1.015141487E0,2.403778553E0,6.162926155E0
3.280847038E1,5.449203014E0,-9.002198577E-1,2.183511972E0,5.939017917E0
3.281350570E1,5.257667065E0,-8.236053586E-1,1.810016513E0,5.621169676E0
3.281854101E1,5.094861031E0,-7.565677166E-1,1.493981838E0,5.363020172E0
3.282357632E1,4.903325081E0,-7.565677166E-1,1.216254473E0,5.108254741E0
3.282858111E1,4.865017891E0,-6.799532771E-1,8.044517636E-1,4.977738259E0
3.283361642E1,4.616020679E0,-7.278373241E-1,5.363011956E-1,4.703723318E0
3.283865174E1,4.644751072E0,-7.182605267E-1,1.340752989E-1,4.701870574E0
3.284368705E1,4.462791920E0,-6.799532771E-1,-1.149216816E-1,4.515756323E0
3.284869184E1,4.462791920E0,-7.182605267E-1,-2.681505978E-1,4.528169017E0
3.285372715E1,4.271255970E0,-7.948749661E-1,-4.309563041E-1,4.365910799E0
3.285876247E1,4.175487995E0,-7.852981687E-1,-5.746083856E-1,4.287373089E0
3.286379778E1,4.031835556E0,-9.002198577E-1,-6.129156351E-1,4.176333238E0
3.286880257E1,4.012681961E0,-9.959878922E-1,-6.416460276E-1,4.183935710E0
3.287383788E1,3.945644379E0,-1.063025594E0,-5.458779931E-1,4.122634565E0
3.287887319E1,3.916913986E0,-1.177947283E0,-3.926490843E-1,4.109008187E0
3.288390850E1,3.801992416E0,-1.254561663E0,-2.011129409E-1,4.008680296E0
3.288894382E1,3.907337189E0,-1.321599364E0,7.661445439E-2,4.125503431E0
3.289394861E1,4.060565948E0,-1.426944256E0,3.830722570E-1,4.321007994E0
3.289898392E1,4.098873138E0,-1.474828243E0,7.182605267E-1,4.414949324E0
3.290401923E1,4.386177540E0,-1.503558636E0,8.714894056E-1,4.717916465E0
3.290905455E1,4.644751072E0,-1.695094824E0,1.101332784E0,5.065569354E0
3.291405934E1,4.865017891E0,-1.723825216E0,1.331176162E0,5.330291027E0
3.291909465E1,5.152322292E0,-1.838746905E0,1.426944256E0,5.653634680E0
3.292412996E1,5.324704647E0,-1.953668594E0,1.493981838E0,5.865260633E0
3.292916527E1,5.707777023E0,-2.087743998E0,1.570596337E0,6.277273803E0
3.293420058E1,6.033388138E0,-2.250549555E0,1.790862918E0,6.683856350E0
3.293920538E1,6.464344501E0,-2.470816135E0,2.039859772E0,7.214825715E0
3.294424069E1,6.722918510E0,-2.624045134E0,2.403778553E0,7.606667963E0
3.294927600E1,7.029376030E0,-2.691082716E0,2.729389906E0,8.006473806E0
3.295431131E1,7.316680431E0,-2.815581083E0,3.102885485E0,8.431441615E0
3.295931611E1,7.613561630E0,-2.806004286E0,3.208230257E0,8.725406703E0
3.296435142E1,7.805097580E0,-2.758120298E0,3.495534420E0,8.985852029E0
3.296938673E1,7.900865555E0,-2.671929121E0,3.591302633E0,9.080767388E0
3.297442204E1,7.987056732E0,-2.700659513E0,3.773261786E0,9.237106774E0
3.297942684E1,8.063671112E0,-2.815581083E0,3.744531393E0,9.325867466E0
3.298446215E1,8.188169479E0,-2.863465309E0,3.878606796E0,9.502059970E0
3.298949746E1,8.188169479E0,-2.892195702E0,3.859453201E0,9.502962402E0
3.299453277E1,8.341399193E0,-2.997540474E0,3.936067581E0,9.698289405E0
3.299956808E1,8.504204750E0,-3.093308687E0,4.137180328E0,9.950191864E0
3.300457288E1,8.724471092E0,-3.150769472E0,4.137180328E0,1.015677140E1
3.300960819E1,8.906430244E0,-3.141192675E0,4.319139957E0,1.038491989E1
3.301464350E1,9.193734169E0,-3.198653460E0,4.443638325E0,1.070056323E1
3.301967881E1,9.385271072E0,-3.256114244E0,4.462791920E0,1.089045935E1
3.302468360E1,9.548076630E0,-3.332728863E0,4.587290287E0,1.110477740E1
3.302971892E1,9.634267807E0,-3.351882458E0,4.788403511E0,1.126867518E1
3.303475423E1,9.835380554E0,-3.323152065E0,4.989516258E0,1.151839063E1
3.303978954E1,9.959878922E0,-3.313575268E0,5.085284233E0,1.166357942E1
3.304482485E1,1.017056847E1,-3.169923067E0,5.305551052E0,1.190116579E1
3.304982964E1,1.030464458E1,-3.045424461E0,5.343858242E0,1.200071377E1
3.305486496E1,1.056321812E1,-2.968810081E0,5.334281445E0,1.220040855E1
3.305990027E1,1.083136845E1,-2.940079689E0,5.046977043E0,1.230587617E1
3.306493558E1,1.119528675E1,-2.853888512E0,4.817133904E0,1.251734413E1
3.306994037E1,1.157835960E1,-2.978386879E0,4.472368717E0,1.276445383E1
3.307497569E1,1.180820274E1,-3.208230257E0,4.156333923E0,1.292290622E1
3.308001100E1,1.195185471E1,-3.495534420E0,4.070142746E0,1.310082645E1
3.308504631E1,1.187524033E1,-3.725377798E0,4.012681961E0,1.307674994E1
3.309005110E1,1.182735634E1,-3.821146011E0,4.242525578E0,1.313341304E1
3.309508641E1,1.143470764E1,-3.840299606E0,4.702212334E0,1.294647600E1
3.310012172E1,1.102290440E1,-3.648763418E0,5.295974255E0,1.276186660E1
3.310515704E1,1.053448772E1,-3.485957623E0,5.659893036E0,1.245639279E1
3.311019235E1,1.023760605E1,-3.083731890E0,6.167463779E0,1.234324064E1
3.311519714E1,1.013226128E1,-2.786850691E0,6.349422932E0,1.227780220E1
3.312023245E1,1.017056847E1,-2.528276920E0,6.445190907E0,1.230337892E1
3.312526777E1,1.035252857E1,-2.355894566E0,6.406883717E0,1.240053410E1
3.313030308E1,1.054406452E1,-2.154781580E0,6.253654957E0,1.244703100E1
3.313530787E1,1.059194851E1,-1.877054095E0,6.253654957E0,1.244270492E1
3.314034318E1,1.067813969E1,-1.695094824E0,6.138733387E0,1.243302301E1
3.314537849E1,1.077390766E1,-1.417367458E0,5.975927353E0,1.240152106E1
3.315041380E1,1.086967564E1,-1.283292055E0,5.861005783E0,1.241563835E1
3.315544912E1,1.093671322E1,-1.168370485E0,5.717353821E0,1.239616555E1
3.316045391E1,1.114740276E1,-1.149216771E0,5.468356609E0,1.246949123E1
3.316548922E1,1.123359394E1,-1.264138460E0,5.334281445E0,1.249984950E1
3.317052453E1,1.120486355E1,-1.359906554E0,5.104437828E0,1.238763894E1
3.317555984E1,1.118570995E1,-1.704671621E0,5.027823448E0,1.238164049E1
3.318056464E1,1.117613316E1,-2.001552582E0,4.893748283E0,1.236369432E1
3.318559995E1,1.109951878E1,-2.365471363E0,4.865017891E0,1.234759778E1
3.319063526E1,1.103248119E1,-2.518700123E0,4.932055473E0,1.234441828E1
3.319567057E1,1.091755962E1,-2.643198729E0,5.056553841E0,1.231861780E1
3.320070589E1,1.101332760E1,-2.652775526E0,5.046977043E0,1.240171682E1
3.320571068E1,1.110909557E1,-2.681505919E0,5.190629482E0,1.255169761E1
3.321074599E1,1.128147888E1,-2.652775526E0,5.315127850E0,1.274988501E1
3.321578130E1,1.130063248E1,-2.595314741E0,5.363011837E0,1.277504790E1
3.322081661E1,1.132936287E1,-2.518700123E0,5.315127850E0,1.276514385E1
3.322582141E1,1.127190113E1,-2.260126352E0,5.228936672E0,1.262955680E1
